title,factuality_score
ZEB1 gene|ZEB1,0.0189810
RIOK1 gene|RIOK1,0.3386613
IMPACT gene,0.3386613
BCL11A gene|BCL11A,0.0189810
LIMK2 gene|LIMK2,0.0189810
MLF2 gene|MLF2,0.3386613
MALAT1 gene|MALAT1,0.3386613
AMH gene|AMH,0.3386613
ELAVL2 gene|ELAVL2,0.3386613
CKLF gene|CKLF,0.3386613
PRKN gene|PRKN,0.3386613
Genetic Polymorphism,0.3386613
SNAI1 gene|SNAI1,0.3386613
ADIPOR1 gene|ADIPOR1,0.3386613
dna genetics,0.3386613
GSTP1P1 gene|GSTP1P1,0.3386613
FANCM gene|FANCM,0.3386613
SNAI2 gene|SNAI2,0.0089910
ZFPM2-AS1 gene|ZFPM2-AS1,0.3386613
BBOX1 gene|BBOX1,0.0189810
TP53 gene|TP53,0.0189810
SERPINE1 gene|SERPINE1,0.0189810
RASAL2 gene|RASAL2,0.3386613
LINC00922 gene|LINC00922,0.3386613
HMGB1 gene|HMGB1,0.3386613
MIR30E gene|MIR30E,0.3386613
HOTAIR gene|HOTAIR,0.3386613
MTOR gene|MTOR,0.3386613
RSPO3 Gene|RSPO3,0.3386613
CYP1A1 gene|CYP1A1,0.3386613
A2M-AS1 gene|A2M-AS1,0.3386613
SALL4 gene|SALL4,0.3386613
KCNQ1OT1 gene|KCNQ1OT1,0.0189810
METTL14 gene|METTL14,0.3386613
TUG1 gene|TUG1,0.3386613
PCAT7 gene|PCAT7,0.3386613
LINC01271 gene|LINC01271,0.3386613
PTEN gene|PTEN,0.0189810
UBE3C gene|UBE3C,0.3386613
ZNF670-ZNF695 gene|ZNF670-ZNF695,0.3386613
OXER1 gene|OXER1,0.3386613
FBXO22 gene|FBXO22,0.3386613
TINCR gene|TINCR,0.3386613
LINC00665 gene|LINC00665,0.3386613
UCHL1 gene|UCHL1,0.3386613
CHEK2 gene|CHEK2,0.0000000
AGAP2-AS1 gene|AGAP2-AS1,0.3386613
SDHC gene|SDHC,0.3386613
MBD2 gene|MBD2,0.3386613
LINC01271 gene|LINC01271,0.0000000
FZD2 gene|FZD2,0.3386613
CPT1A gene|CPT1A,0.3386613
SENP3 gene|SENP3,0.3386613
ATM gene|ATM,0.0279720
Heterogeneous-Nuclear Ribonucleoprotein K,0.3386613
CYTOR gene|CYTOR,0.3386613
LRRC3B gene|LRRC3B,0.3386613
FBXO32 gene|FBXO32,0.3386613
ELF5 gene|ELF5,0.3386613
CDK15 gene|CDK15,0.3386613
DPP6 gene|DPP6,0.3386613
PADI1 gene|PADI1,0.3386613
MIR599 gene|MIR599,0.3386613
FANCA gene|FANCA,0.0000000
MIR638 gene|MIR638,0.3386613
ARHGAP1 gene|ARHGAP1,0.3386613
WNT9B gene|WNT9B,0.3386613
VGLL1 gene|VGLL1,0.3386613
Collagen Gene,0.3386613
MIR21 gene|MIR21,0.3386613
HAGLR gene|HAGLR,0.0189810
KIF23 gene|KIF23,0.0189810
CDKN2B-AS1 gene|CDKN2B-AS1,0.3386613
VCAN-AS1 gene|VCAN-AS1,0.3386613
LINC01094 gene|LINC01094,0.3386613
IL27 gene|MYDGF|IL27,0.3386613
LINC01315 gene|LINC01315,0.3386613
NEIL2 gene|NEIL2,0.3386613
bone morphogenetic protein 4|BMP4,0.3386613
HOXC10 gene|HOXC10,0.3386613
MICAL2 gene|MICAL2,0.3386613
HSPA9 gene|HSPA9,0.3386613
RBM38 gene|RBM38,0.3386613
CDC20 gene|CDC20,0.3386613
NFIL3 gene|NFIL3,0.0189810
KRT19P3 gene|KRT19P3,0.0279720
PTEN gene|PTEN,0.0009990
"Genes, cdc",0.3386613
ADRB2 gene|ADRB2,0.3386613
SRP9 gene|SRP9,0.3386613
HTR1A gene|HTR1A,0.0189810
LINC00466 gene|LINC00466,0.0189810
OPRM1 gene|OPRM1,0.3386613
KLK3 gene|KLK3,0.0000000
ARHGAP17 gene|ARHGAP17,0.3386613
NEAT1 gene|NEAT1,0.3386613
NEDD4L gene|NEDD4L,0.3386613
MIR210HG gene|MIR210HG,0.3386613
TRIP13 gene|TRIP13,0.3386613
PSAT1 gene|PSAT1,0.3386613
CCR2 gene|CCR2,0.0109890
SREBF1 gene|SREBF1,0.3386613
NCAPD2 gene|NCAPD2,0.3386613
GTSE1 gene|GTSE1,0.3386613
LINC01287 gene|LINC01287,0.3386613
ATAD2B gene|ATAD2B,0.3386613
FOXD3-AS1 gene|FOXD3-AS1,0.3386613
DDX21 gene|DDX21,0.0189810
PSME2 gene|PSME2,0.3386613
ZNHIT1 gene|ZNHIT1,0.3386613
GUSBP11 gene|GUSBP11,0.0189810
CUEDC2 gene|CUEDC2,0.3386613
TP53,0.0189810
Orthologous Gene,0.3386613
GTF2H1 gene|GTF2H1,0.3386613
PON1 gene|PON1,0.3386613
LINC00520 gene|LINC00520,0.3386613
PIK3CA Gene Mutation,0.0089910
BVES gene|BVES,0.3386613
SLC1A5 gene|SLC1A5,0.0279720
BRCA2 gene|BRCA2,0.0089910
SPATA25 gene|SPATA25,0.3386613
IGHG1 gene|IGHG1,0.3386613
GAS5 gene|GAS5,0.3386613
DDX11-AS1 gene|DDX11-AS1,0.3386613
FTO gene|FTO,0.3386613
"RAF Proto-Oncogene Serine/Threonine-Protein Kinase, human|RAF1",0.3386613
SMURF1 gene|SMURF1,0.3386613
GNAO1 gene|GNAO1,0.0029970
CCND1 gene|CCND1,0.0279720
FOXO1 gene|FOXO1,0.0039960
CCN1 gene|CCNA2|CYR61|PPP3CA,0.0279720
SIRT1 gene|SIRT1,0.0029970
DANCR gene|DANCR,0.0189810
IGF2BP1 gene|IGF2BP1,0.3386613
AKTIP gene|AKTIP,0.0089910
HULC gene|HULC,0.3386613
USP13 gene|USP13,0.0029970
NLRP3 gene|NLRP3,0.3386613
PHB2 gene|PHB2,0.0029970
VDR gene|VDR,0.3386613
TTC17 gene|TTC17,0.0029970
BRCA2 gene|BRCA2,0.0000000
PKMYT1 gene|PKMYT1,0.0189810
NUMB gene|NUMB,0.3386613
CDK1 gene|CDK1,0.0189810
SNRPC gene|SNRPC,0.0189810
COPS6 gene|COPS6,0.3386613
KIF2C gene|KIF2C,0.0189810
MIR326 gene|MIR326,0.3386613
IPO7 gene|IPO7,0.3386613
PPP1R14B-AS1 gene,0.3386613
FOXP3 gene|FOXP3,0.3386613
BRCA2 Gene Mutation,0.3386613
HIPK3 gene|HIPK3,0.3386613
YOD1 gene|YOD1,0.0189810
SMYD2 gene|SMYD2,0.0029970
TUSC2 gene|TUSC2,0.3386613
GPX4 gene|GPX4,0.3386613
AURKA gene|AURKA,0.3386613
TMED2 gene|TMED2,0.3386613
HASPIN gene|HASPIN,0.3386613
SNHG14 gene|SNHG14,0.3386613
NR1D1 gene|NR1D1,0.3386613
FOXO3 gene|FOXO3,0.3386613
NEK2 gene|NEK2,0.3386613
PAXX gene|PAXX,0.0189810
TP53,0.3386613
PIN1 gene|PIN1,0.0109890
FMO4 gene|FMO4,0.3386613
TWIST1 gene|TWIST1,0.0029970
Homologous Recombination Repair Gene,0.0000000
YBX1 gene|YBX1,0.0189810
FBXO3 gene|FBXO3,0.0029970
MTDH gene|MTDH,0.0029970
c-src Genes|SRC,0.0029970
TIPARP gene|TIPARP,0.3386613
RAD51 gene|RAD51,0.3386613
GALNT7 gene|GALNT7,0.3386613
MELK gene|MELK,0.3386613
GRB2 gene|GRB2,0.3386613
LIAS gene|LIAS,0.3386613
SNORD16 gene|SNORD16,0.0000000
FBXO8 gene|FBXO8,0.0029970
ECM1 gene|ECM1,0.0029970
SNHG1 gene|SNHG1,0.3386613
SNORD49B gene|SNORD49B,0.3386613
YAP1 gene|YAP1,0.0189810
HOTAIR gene|HOTAIR,0.0000000
UGT2B7 gene|UGT2B7,0.3386613
HIF1A gene|HIF1A,0.0189810
GCKR gene|GCKR,0.3386613
PDP1 gene|PDP1,0.3386613
Gene Family,0.3386613
FSCN1 gene|FSCN1,0.3386613
NODAL gene,0.0109890
TCF7L2 gene|TCF7L2,0.3386613
NCOA1 gene|NCOA1,0.0279720
MLH1 gene|MLH1,0.3386613
LSP1 gene|LSP1,0.3386613
TNFSF6 gene|FASLG,0.3386613
NME1 gene|NME1,0.0099900
CD47 gene|CD47,0.3386613
bone morphogenetic protein 6,0.3386613
AR gene|AR,0.3386613
IGKC gene|IGKC,0.3386613
Encounter due to genetic counseling,0.0039960
BMP2 gene|BMP2,0.3386613
BIRC4 gene|XIAP,0.3386613
MC4R gene|MC4R,0.3386613
FOXM1 gene|FOXM1,0.0279720
MIRN21 gene|MIR21,0.3386613
ERBB2IP gene|ERBIN,0.3386613
RARRES3 gene|RARRES3,0.0279720
EPSTI1 gene|EPSTI1,0.0099900
NRIP1 gene|NRIP1,0.3386613
Encounter due to genetic counseling,0.0019980
APC gene|APC,0.3386613
TLR4 gene|TLR4,0.3386613
PIK3CA gene|PIK3CA,0.3386613
CHEK1 gene|CHEK1,0.3386613
XRCC4 gene|XRCC4,0.3386613
CDH1 gene|CDH1,0.3386613
STAT5B gene|STAT5B,0.3386613
Proto-Oncogene Proteins c-sis,0.3386613
Epigenetic Process,0.3386613
TNFSF10 gene|TNFSF10,0.3386613
TSG101 gene|TSG101,0.0099900
MIRN17 gene|MIR17,0.3386613
SRC gene|SRC,0.3386613
OLFM4 gene|OLFM4,0.3386613
LEPR gene|LEPR,0.3386613
Proto-Oncogene Proteins c-akt|AKT1,0.0279720
"Oncogene, HST|FGF4|HSF1",0.3386613
EGF gene|EGF,0.3386613
v-H-ras Oncogenes,0.0279720
TP53 gene|TP53,0.0279720
E2F1 gene|E2F1|UBE2L3,0.3386613
SERPINB2 gene|SERPINB2,0.3386613
PTK2B gene|PTK2B,0.3386613
CDKN2A gene|CDKN2A,0.0000000
SPO11 gene|SPO11,0.3386613
Gene Expression,0.0279720
Gene Amplification,0.0109890
ras Oncogene,0.3386613
CHGA gene|CHGA,0.3386613
MDM2 gene|MDM2,0.0099900
NMU gene|NMU,0.0279720
BRCA1 Protein|BRCA1,0.0000000
ERBB2 gene|ERBB2,0.0279720
TIE gene,0.3386613
Thyroid Hormone Receptor Gene,0.3386613
HDAC1 gene|HDAC1,0.3386613
BRCA1 Mutation,0.0039960
BIRC5 gene|BIRC5,0.3386613
Mammary Tumorigenesis,0.0000000
CYP1A2 gene|CYP1A2,0.3386613
Tumor Suppressor Genes,0.0000000
IRS1 gene|IRS1,0.0279720
PTH gene|PTH,0.3386613
IGF1 gene|IGF1,0.3386613
BRMS1 gene|BRMS1,0.0279720
TP53 gene|TP53,0.0099900
TP53 gene|TP53,0.0039960
CHEK2 gene|CHEK2,0.0019980
BRCA1 Protein|BRCA1,0.0039960
CCNA2 gene|CCNA2,0.3386613
NPY1R gene|NPY1R,0.0279720
PGR gene|PGR,0.0099900
ANXA1 gene|ANXA1,0.3386613
NF1 gene|NF1,0.3386613
CENPH gene|CENPH,0.3386613
CLDN2 gene|CLDN2,0.0279720
ESR1 gene|ESR1,0.3386613
Angiogenesis,0.0109890
CD44 gene|CD44,0.0029970
RAD51C gene|RAD51C,0.3386613
TOPBP1 Gene|TOPBP1,0.3386613
PTPN11 gene|PTPN11,0.3386613
STAT3 gene|STAT3,0.3386613
N-ras Genes|NRAS,0.3386613
ABCG2 gene|ABCG2,0.0279720
RECQL gene|RECQL,0.3386613
Trans-Activation (Genetics),0.3386613
TAF7L gene|TAF7L,0.3386613
IL8RB gene|CXCR2,0.0279720
STXBP4 gene|STXBP4,0.3386613
PRDM1 gene|PRDM1,0.0099900
Epigenetic Process,0.0279720
BMP4 gene|BMP4,0.3386613
MAS1 gene|MAS1,0.0029970
Housekeeping Gene,0.3386613
"Genes, Developmental",0.0279720
WNT10B gene|WNT10B,0.0279720
MIRN200A gene|MIR200A,0.3386613
PVT1 gene|PVT1,0.3386613
BRF1 gene|ZFP36L1|BRF1|MST1L,0.3386613
RECQL4 gene|RECQL4,0.0000000
FGFR1 gene|FGFR1,0.3386613
SKP2 gene|SKP2,0.0109890
SRD5A2 gene|SRD5A2,0.3386613
proto-oncogene protein Spi-1,0.3386613
EZH2 gene|EZH2,0.3386613
Tumor Suppressor Genes,0.0099900
LATS1 gene|LATS1,0.3386613
CD8B1 gene|CD8B,0.3386613
POMC gene|POMC,0.3386613
genetic locus,0.3386613
PMS2 gene|PMS2,0.3386613
TSLP gene|TSLP,0.3386613
TP53BP1,0.3386613
ITGB2 gene|ITGB2,0.3386613
MFN2 gene|MFN2,0.3386613
brca gene,0.3386613
REST gene,0.3386613
FAS gene|FAS,0.3386613
NAT2 gene|NAT2,0.3386613
MYC gene|MYC,0.0000000
UGT1A1 gene|UGT1A1,0.3386613
gene therapy,0.3386613
THBS1 gene|THBS1,0.3386613
CXCL1 gene|CXCL1,0.0279720
EGR1 gene|EGR1,0.3386613
BRCA1 gene|BRCA1,0.0279720
Proto-Oncogene Protein pp60 (c-src)|SRC,0.3386613
ZNF217 gene|ZNF217,0.3386613
IRS1 gene|IRS1,0.3386613
BRCA1 gene|BRCA1,0.0019980
FLOT2 gene|FLOT2,0.3386613
RRM2 gene|RRM2,0.3386613
ERBB2 gene|ERBB2,0.0109890
MAP Kinase Gene,0.3386613
TRAN gene|TRA-TGC7-1,0.3386613
AKT1 gene|AKT1,0.3386613
BRCA1 gene|BRCA1,0.0049950
CLCN3 gene|CLCN3,0.3386613
HTATIP gene|KAT5,0.3386613
Genes,0.0049950
MGMT gene|MGMT,0.3386613
PGR gene|PGR,0.0279720
CCDC6 gene|CCDC6,0.0000000
BLM gene|BLM,0.3386613
DMBT1 gene|DMBT1,0.3386613
MATP gene|SLC45A2,0.3386613
NBS1 gene|NBN|NLRP2,0.3386613
LHX1 gene|LHX1,0.3386613
PGRMC1 gene|PGRMC1,0.3386613
MME gene|MME,0.3386613
Gene Mutation,0.3386613
BRCA2 Mutation,0.3386613
MSH6 gene|MSH6,0.3386613
brca gene,0.0000000
FOXM1 gene|FOXM1,0.3386613
MIRN106A gene|MIR106A,0.3386613
CDC2 gene|CDK1|POLD1,0.3386613
HGS gene|HGS,0.0099900
Homologous Gene,0.0279720
SERPINI2 gene|SERPINI2,0.3386613
TAGLN2 gene|TAGLN2,0.0279720
CHD4 gene|CHD4,0.3386613
RPS27 gene|RPS27,0.3386613
LINC-ROR gene|LINC-ROR,0.3386613
TTN-AS1 gene|TTN-AS1,0.0000000
CYP27A1 gene|CYP27A1,0.3386613
ENO1 gene|ENO1,0.3386613
BRCA2 Gene Mutation,0.0000000
RESF1 gene,0.3386613
PPEF1 gene|PPEF1,0.3386613
HDAC5 gene|HDAC5,0.0000000
CYP7B1 gene|CYP7B1,0.3386613
PAK2 gene|PAK2|PKN2,0.3386613
FTSJ3 gene|FTSJ3,0.3386613
GACAT3 gene|GACAT3,0.3386613
SPRY4-IT1 gene|SPRY4-IT1,0.3386613
KLK12 gene|KLK12,0.0189810
USP43 gene|USP43,0.3386613
TRIP6 gene|TRIP6,0.3386613
FOXN4 gene|FOXN4,0.3386613
MYCN gene|MYCN,0.3386613
Genome,0.0000000
PTTG1 gene|PTTG1,0.3386613
CERNA2 gene|CERNA2,0.0189810
"TP53BP1 protein, human|TP53BP1",0.3386613
CBR3-AS1 gene|CBR3-AS1,0.3386613
ALKBH5 gene|ALKBH5,0.3386613
ECE1 gene|ECE1,0.3386613
PRR14 gene|PRR14,0.3386613
KIF15 gene|KIF15,0.3386613
LINC00707 gene|LINC00707,0.3386613
COTL1 gene|COTL1,0.3386613
GPX3 gene|GPX3,0.3386613
NME1 gene|NME1,0.3386613
TNIP2 gene|TNIP2,0.3386613
XIST gene|XIST,0.3386613
OIP5-AS1 gene|OIP5-AS1,0.3386613
CERNA2 gene|CERNA2,0.3386613
CMTM5 gene|CMTM5,0.3386613
MSH2 gene|MSH2,0.3386613
PCNAP1 gene|PCNAP1,0.3386613
LINC00346 gene|LINC00346,0.3386613
YTHDF1 gene|YTHDF1,0.3386613
ANGPTL4 gene|ANGPTL4,0.0189810
RAD21 gene|RAD21,0.0279720
DYRK2 gene|DYRK2,0.0189810
MIR100HG gene|MIR100HG,0.0189810
KIF15 gene|KIF15,0.0189810
NRG1 gene|NRG1,0.3386613
PPP2R2B gene|PPP2R2B,0.0189810
FN1 gene|FN1,0.0279720
GPM6B gene|GPM6B,0.0279720
HHEX gene|HHEX,0.3386613
BTF3 gene|BTF3,0.0189810
ST8SIA6-AS1 gene|ST8SIA6-AS1,0.3386613
MIR22HG gene|MIR22HG,0.3386613
DSCAM-AS1 gene|DSCAM-AS1,0.3386613
PGK1 gene|PGK1,0.3386613
SMAD2 gene|SMAD2,0.3386613
IL6ST gene|IL6ST,0.0189810
TRIM6 gene|TRIM6,0.3386613
PALB2 gene|PALB2,0.0000000
YY1 gene|YY1,0.3386613
LAGE3 gene|LAGE3,0.3386613
LINC00885 gene|LINC00885,0.0109890
ZNF385B gene|ZNF385B,0.3386613
CHFR gene|CHFR,0.3386613
IL20RA gene|IL20RA,0.3386613
AQP5 gene|AQP5,0.3386613
LINC00511 gene|LINC00511,0.3386613
MDM2 gene|MDM2,0.0189810
OLFML2A gene|OLFML2A,0.0189810
Gene Mutant,0.3386613
USP6NL gene|USP6NL,0.0189810
"Transcription, Genetic",0.0089910
HOXB5 gene|HOXB5,0.3386613
MTUS1 gene|MTUS1,0.3386613
SF3B3 gene|SF3B3,0.0279720
ATP5F1B gene,0.3386613
HOXB7 gene|HOXB7,0.3386613
PIR gene|PIR,0.3386613
CDC25C gene|CDC25C,0.3386613
CLEC2D gene|CLEC2D,0.0189810
ACSL4 gene|ACSL4,0.3386613
IDO1 gene|IDO1,0.0189810
DPP3 gene|DPP3,0.3386613
PQBP1 gene|PQBP1,0.3386613
CEP295 gene|CEP295,0.3386613
PBXIP1 gene|PBXIP1,0.3386613
MIR655 gene|MIR655,0.3386613
MARCHF5 gene,0.0279720
GLI1 gene|GLI1,0.3386613
LGALS8-AS1 gene|LGALS8-AS1,0.0029970
HOXD9 gene|HOXD9,0.3386613
POTEH-AS1 gene|POTEH-AS1,0.3386613
STAT3 gene|STAT3,0.0029970
FAM111B gene|FAM111B,0.3386613
TSPAN1 gene|TSPAN1,0.3386613
KLF5 gene|KLF5,0.0039960
SETDB1 gene|SETDB1,0.0279720
NDUFV1 gene|NDUFV1,0.3386613
NOLC1 gene|NOLC1,0.3386613
HOXC-AS3 gene|HOXC-AS3,0.3386613
EPB41L4A-AS1 gene|EPB41L4A-AS1,0.3386613
