title,factuality_score
Non-Invasive Lesion,0.0109890
Lesion,0.0279720
Untranslated Regions,0.3386613
Radiation therapy,0.3386613
Composition,0.3386613
Diagnostic radiologic examination,0.0109890
Self-Examination,0.3386613
Plant Preparations,0.3386613
Epstein-Barr Virus Infections,0.0279720
activated RNA polymerase II transcription cofactor 4|IFRD1|KRT6B|SUB1|PCSK4,0.3386613
Functional assessment,0.3386613
Menstruation,0.3386613
Positron Emission Tomography and Magnetic Resonance Imaging,0.0089910
Conventional Treatment,0.0189810
Injection,0.3386613
American College of Cardiology/American Heart Association Lesion Complexity Score C,0.0089910
Psychosocial Intervention,0.3386613
recreational activity,0.3386613
Transcription Coactivator,0.3386613
Intronic Mutation,0.0000000
Consideration,0.3386613
epithelial to mesenchymal transition,0.3386613
American College of Cardiology/American Heart Association Lesion Complexity Score C,0.3386613
Lactation established in non-human animal,0.3386613
Prieto X-linked mental retardation syndrome,0.3386613
hydrogen peroxide,0.3386613
Duration,0.3386613
mRNA Expression,0.0189810
Manipulation procedure,0.3386613
Physical function,0.0000000
Breast Self-Examination,0.3386613
Hydrogen Sulfide,0.3386613
RNA Recognition Motif,0.3386613
Florid red complexion (finding),0.3386613
"Eosinum, eosin, Homeopathic preparation",0.0000000
TRANSCRIPTION FACTOR,0.0029970
Intercellular adhesion molecule 1|ICAM1,0.0189810
Provisional,0.3386613
Transection (procedure),0.3386613
Microcalcification,0.3386613
methionine,0.3386613
Transcription Factor AP-2 Beta,0.3386613
Meal (occasion for eating),0.3386613
Atrial Fibrillation,0.3386613
Sleep duration:Time:Pt:^Patient:Qn,0.3386613
Epithelial proliferation,0.3386613
Lymphatic Invasion,0.0089910
Trace Elements,0.3386613
Precision Medicine,0.3386613
American College of Cardiology/American Heart Association Lesion Complexity Score A,0.3386613
Duration,0.0109890
Reactive Oxygen Species,0.3386613
"Carcinoembryonic Antigen-Related Cell Adhesion Molecule 6, human|CEACAM6",0.3386613
Uridine Diphosphate Glucose Dehydrogenase,0.3386613
Prevention,0.0039960
activating transcription factor 3|ATF3,0.0279720
Immune Cell Activation,0.3386613
transcription cofactor activity,0.3386613
Atrial Fibrillation,0.0099900
Castration,0.3386613
In complete remission,0.3386613
Reproduction,0.3386613
Up-Regulation (Physiology),0.0279720
Chronic inflammation,0.3386613
calcification,0.3386613
Transcriptional Activation,0.0279720
Infusion procedures,0.0279720
Involution,0.3386613
neu Differentiation Factor,0.0279720
Termination of pregnancy,0.3386613
Induction,0.0279720
Cystic Lesion,0.3386613
Contraction,0.3386613
Human Chorionic Gonadotropin,0.3386613
Overnutrition,0.3386613
Transcription Factor AP-2 Alpha|FABP4|GTF3A|TFAP2A,0.3386613
ovarian function,0.3386613
"Polycyclic Hydrocarbons, Aromatic",0.0000000
glutathione S-transferase M1|CHRM1|MRLN,0.3386613
Radiation therapy,0.0099900
Recreation,0.0099900
Single-Stranded Conformational Polymorphism,0.3386613
Emotional support,0.3386613
beta-ionone,0.3386613
Transcription Initiation Site,0.3386613
"Diabetes, Gestational",0.3386613
Carbon,0.3386613
Mutation,0.0099900
phospholipid-hydroperoxide glutathione peroxidase,0.0029970
TRANSCRIPTION FACTOR,0.0279720
Hypermethylation,0.3386613
Mastication,0.3386613
Oxidation-Reduction,0.3386613
Hydroxide Ion,0.3386613
epithelial to mesenchymal transition,0.0279720
Mutation,0.0279720
Choline dehydrogenase|CHDH,0.3386613
Extravasation,0.0279720
Vascular Cell Adhesion Molecule-1,0.0279720
Ovarian ablation,0.3386613
recombinational repair,0.0000000
Vision,0.3386613
Signal Transduction,0.0279720
Functional disorder,0.3386613
Intellectual functioning disability,0.3386613
dietary intervention,0.3386613
Disease Progression,0.3386613
Radiation therapy,0.0019980
DNA Methylation,0.3386613
Inflammation Process,0.3386613
Injection procedure,0.3386613
Heme Oxygenase-1,0.0279720
participation,0.0099900
Chronic lymphocytic inflammation,0.3386613
Decalcification,0.3386613
receptor for advanced glycation endproducts,0.3386613
Radiation-Induced Change,0.3386613
Self-Examination,0.0279720
Emergency contraception,0.3386613
Carbon ion,0.0279720
Personal Satisfaction,0.3386613
Ions,0.3386613
Human Chorionic Gonadotropin|CGA|HTC2|CGB5,0.3386613
"prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase), human",0.3386613
[V]Follow-up examination,0.3386613
Breast composition,0.3386613
Glutamate Dehydrogenase,0.3386613
Anovulation,0.3386613
Excision,0.3386613
Ionizing radiation,0.3386613
Suspensions,0.3386613
Reaction emotional,0.3386613
glutathione S-transferase M1,0.3386613
glutathione S-transferase M1|GSTM1,0.3386613
activated RNA polymerase II transcription cofactor 4,0.3386613
SOX2 Transcription Factor|SOX2,0.0279720
Detection,0.0000000
High expression,0.0279720
Gestational Diabetes,0.3386613
Sexual function,0.3386613
Diagnostic radiologic examination,0.3386613
Disease Progression,0.0109890
Negative Regulation of Apoptosis,0.3386613
cyclooxygenase 2|PTGS2,0.3386613
Interpretation:Impression/interpretation of study:Point in time:^Patient:Nominal,0.3386613
Water consumption,0.3386613
Infiltration,0.0089910
Intercellular adhesion molecule 1,0.3386613
High expression,0.3386613
Detection,0.0279720
Proliferation (morphologic abnormality),0.3386613
Functional Status,0.3386613
Radiation,0.0000000
Infiltration,0.3386613
Growth Differentiation Factor 15|PAEP,0.0000000
Elevated Expression,0.0009990
Architectural Distortion,0.3386613
Consideration,0.0000000
Elevated Expression,0.0049950
fusion transcript,0.3386613
Ovarian hyperstimulation,0.3386613
Alcohol consumption,0.0089910
Diffusion Kurtosis Imaging,0.0189810
Mitochondrial mutation,0.3386613
Imbrication (procedure),0.3386613
Observation parameter,0.3386613
Diffusion weighted imaging,0.0109890
ERBB2 Overexpression,0.3386613
Duration,0.0049950
Kanglaite Injection,0.0189810
epithelial to mesenchymal transition,0.0189810
Decreased Expression,0.0000000
Radiation-Sensitizing Agents,0.3386613
Macrophage Activation Syndrome,0.3386613
post surgery radiation therapy,0.3386613
"Nanotubes, Carbon",0.0000000
glycosylation,0.3386613
Steroid 17-alpha-monooxygenase|CYP17A1,0.3386613
Radioisotope scan of lymphatic system,0.3386613
recombinational repair,0.3386613
transcription factor PEA3,0.3386613
MULTISECTION:FINDING:POINT IN TIME:BREAST:NARRATIVE:MRI,0.0009990
international differences,0.3386613
"Hydrocarbons, Aromatic",0.3386613
Lymph node excision,0.3386613
Transfection,0.3386613
HIV Infections,0.3386613
glycosylation,0.0279720
Cell Communication,0.0279720
Isotopes,0.3386613
fluorodeoxyglucose positron emission tomography,0.3386613
cyclooxygenase 2,0.0279720
Primary Prevention,0.3386613
Clonal Expansion,0.3386613
Transfection,0.0279720
Hypermethylation,0.0000000
Growth retardation,0.3386613
chromosome decondensation factors,0.3386613
Hyperbaric Oxygenation,0.3386613
iron ion homeostasis,0.3386613
Oxygen,0.3386613
cell invasion,0.0029970
Heightened perception,0.3386613
Homologous Recombination,0.3386613
intervention program,0.0039960
Soybean preparation,0.3386613
Dissection,0.0099900
receptor expression,0.3386613
Aberrant DNA Methylation,0.3386613
aldehyde dehydrogenases,0.3386613
Speech reception threshold,0.3386613
"Biological function, NOS",0.0279720
Cell fusion,0.3386613
Supplementation,0.3386613
cyclooxygenase 2|XK,0.3386613
S-Adenosylmethionine,0.3386613
Extravasation of lymph,0.3386613
Alcohol interaction,0.3386613
"Angiography, Digital Subtraction",0.0109890
Fertilization in Vitro,0.3386613
Regional Disease,0.0279720
Examination of breast,0.3386613
Detection,0.0019980
Chemoprevention,0.3386613
Cosmic Radiation,0.3386613
Adaptation,0.3386613
Radiation therapy,0.0109890
Infiltration,0.0109890
Red Meat Consumption,0.0099900
11-beta-Hydroxysteroid Dehydrogenase Type 2|HSD11B2|RNU1-4,0.3386613
Implantation procedure,0.3386613
Accumulation,0.3386613
glutathione S-transferase pi|GSTP1,0.3386613
Negative Regulation of S Phase,0.0189810
Immunoregulation,0.3386613
Treatment modification,0.3386613
Hypomethylation,0.3386613
Cystathionine beta-Synthase,0.3386613
Squalene monooxygenase,0.0109890
Stimulation procedure,0.3386613
calcium ion,0.3386613
E-Box Elements,0.3386613
Portal Hypertension,0.3386613
RNA modification,0.3386613
tRNA modification,0.3386613
Constitutive skin pigmentation,0.3386613
Lipoxygenase,0.3386613
SOX2 Transcription Factor|SOX2,0.3386613
"Injections, Intraperitoneal",0.3386613
Homologous Recombination Deficiency,0.3386613
Ovarian Stimulation,0.3386613
Elevated Expression,0.3386613
Evaluation and management note:Finding:Point in time:{Setting}:Document:{Provider},0.0189810
glutathione,0.3386613
Interventional procedure,0.3386613
Long Interspersed Nucleotide Element-1,0.0009990
Infiltration,0.0189810
magnesium cation,0.3386613
translation factor,0.3386613
DNA Replication,0.0189810
pyruvate dehydrogenase kinase 4,0.3386613
Alcohol consumption,0.0000000
Atypical proliferation,0.0109890
Caloric Restriction,0.3386613
Osteoclastic resorption,0.3386613
glutathione S-transferase pi|EREG|ESR1,0.3386613
Germ-Line Mutation,0.0039960
Bone Resorption,0.3386613
Glutathione S-Transferase|SLCO6A1|GSTK1,0.3386613
Myocardial Infarction,0.3386613
Obstruction,0.3386613
Epithelial Cell Proliferation,0.0279720
Radiation,0.0279720
Elements,0.3386613
Cell Communication,0.0029970
Human Chorionic Gonadotropin,0.0279720
"Cations, Divalent",0.0279720
Cell-cell adhesion molecule,0.0279720
Germ-Line Mutation,0.0279720
Polyaromatic hydrocarbon,0.0279720
Inactivation,0.3386613
Inflammation,0.0009990
Inflammation,0.0279720
topical application,0.3386613
Cell Proliferation,0.0099900
Transcriptional Regulation,0.3386613
polycylic aromatic hydrocarbons-DNA adduct,0.3386613
Radiofrequency ablation,0.3386613
Recreation,0.0279720
Health promotion behavior,0.3386613
Excision,0.0029970
Air Pollution,0.3386613
Primary Lesion,0.0109890
Punctate calcium deposition,0.3386613
Personal Satisfaction,0.0039960
conjugation,0.3386613
Red Meat Consumption,0.3386613
Mutation,0.0049950
Mammographic microcalcification,0.0109890
Diffusion,0.3386613
Alcohol consumption,0.0099900
Radiation,0.0019980
aldehyde dehydrogenase 1|ALDH1A1,0.3386613
Breast arterial calcification,0.3386613
Reexcision,0.3386613
Encounter due to breast augmentation,0.3386613
Signal Transduction Pathways,0.0279720
Onions,0.3386613
Androstenedione,0.3386613
Ectopic Expression,0.3386613
Metals,0.3386613
mRNA Expression,0.0279720
transcription factor PML,0.3386613
opium alkaloids and derivative combination cough suppressants,0.3386613
Mutation,0.0029970
Proliferation (morphologic abnormality),0.0279720
information seeking,0.3386613
Ion Channel,0.3386613
Eukaryotic Initiation Factors,0.3386613
Radionuclide Imaging,0.0000000
Alcohol dehydrogenase,0.0279720
Vitamin supplementation,0.3386613
atmospheric pollution,0.3386613
Pathologic Neovascularization,0.0189810
E2F1 Transcription Factor|E2F1|UBE2L3,0.0279720
Kynurenine 3-monooxygenase,0.3386613
epithelial to mesenchymal transition,0.0029970
Intronic Mutation,0.3386613
Elevation procedure,0.3386613
fibroblast activation,0.3386613
Elevated Expression,0.0089910
Lymphatic Invasion,0.3386613
Precision Medicine,0.0189810
Confirmation,0.3386613
Chromosomal translocation,0.0009990
terminal differentiation,0.3386613
Intraoperative Radiation Therapy,0.3386613
Recurrent infections,0.3386613
tao hong si wu decoction,0.3386613
Lymph-vascular invasion,0.0000000
Observation - diagnostic procedure,0.3386613
Proliferation (morphologic abnormality),0.0089910
Reproductive tract infection,0.3386613
New Target Lesion Identification,0.3386613
Premenstrual Tension,0.3386613
Cardiac dysfunction,0.3386613
glycosylation,0.0029970
Hypofractionated radiation therapy,0.3386613
Consideration,0.0279720
Positive Regulation of Oxidative Stress Process,0.0089910
Squalene monooxygenase,0.3386613
Details of education,0.3386613
receptor for advanced glycation endproducts,0.0279720
Chronic inflammation,0.0000000
Detection,0.0099900
Breast Microcalcification,0.0099900
Mammographic microcalcification,0.3386613
Evolution,0.0109890
Detection,0.0109890
Lactoylglutathione Lyase,0.3386613
Deletion Mutation,0.0279720
Blind Vision,0.3386613
National origin,0.3386613
Epithelial-Stromal Communication,0.3386613
Immunization,0.0279720
Hydrocarbons,0.3386613
Human Chorionic Gonadotropin|CGA|HTC2|CGB5,0.0279720
Abnormal digestive tract function,0.3386613
Cell Adhesion Molecules,0.0279720
Repetitive Region,0.3386613
Excretory function,0.3386613
Nucleotide Excision Repair,0.3386613
Transcription Factor 3,0.3386613
Evolution,0.3386613
Risk Reduction,0.3386613
chemoprotection,0.3386613
Neoplasm progression,0.0279720
Acute myocardial infarction,0.3386613
radiosensitization,0.3386613
Thiazolidinediones,0.3386613
Atypical proliferation,0.0099900
Multivitamin preparation,0.3386613
Hypertension induced by pregnancy,0.3386613
aldehyde dehydrogenase 1,0.3386613
Mixed Function Oxygenases,0.3386613
transduction,0.3386613
regional differences,0.3386613
Physical function,0.3386613
snail transcription factors,0.3386613
Fine needle aspiration biopsy,0.3386613
Blood Coagulation Factor,0.3386613
Seeks information,0.3386613
Inflammation,0.0099900
Diffusion Magnetic Resonance Imaging,0.3386613
"Echocardiography, Three-Dimensional",0.3386613
Prevention,0.0099900
Phosphoglycerate dehydrogenase,0.3386613
TRANSCRIPTION FACTOR,0.0000000
Carbon Ion Radiotherapy,0.0000000
new information,0.3386613
S-adenosylmethionine,0.0189810
epithelial to mesenchymal transition,0.0000000
DNA replication checkpoint,0.0189810
Ultraviolet B radiation,0.3386613
Borg Category-Ratio 10 Perceived Exertion Score 5,0.3386613
"Migration, Cell",0.3386613
Extraction,0.0000000
Hypermethylation,0.0089910
Cell secretion,0.0189810
Nutritional status,0.3386613
Signal Transduction,0.0189810
First relationship,0.3386613
Therapeutic immunosuppression,0.0189810
Immunoregulation,0.0089910
Glucosephosphate Dehydrogenase,0.3386613
Low Dose Radiation Therapy,0.0189810
"pregna-4,17-diene-3,16-dione, (17Z)-isomer",0.0189810
Inflammation,0.0089910
Aryl Hydrocarbon Receptor,0.3386613
Physiologic calcification,0.0109890
"Anesthetics, Inhalation",0.0029970
Stereotactic Body Radiation Therapy,0.3386613
Malate dehydrogenase (decarboxylating),0.3386613
Body composition measure,0.3386613
Emotional hypersensitivity,0.3386613
Ovulation,0.3386613
C-KIT Mutation,0.3386613
Effective communication,0.3386613
Therapeutic Abortion,0.3386613
Augmentation mammoplasty,0.0279720
"Hydrocarbons, Halogenated",0.3386613
Thiazolidinediones,0.0279720
restriction enzyme,0.3386613
Lesion,0.0109890
Xanthine Dehydrogenase|XDH,0.3386613
Cell Adhesion,0.3386613
cell fate determination,0.3386613
Cessation of life,0.0279720
Extravasation,0.3386613
Prions,0.3386613
Intercellular adhesion molecule 1,0.0279720
Reactive Oxygen Species,0.0279720
Infrared radiation therapy,0.3386613
Glycerol-3-Phosphate Dehydrogenase,0.3386613
Adhesions,0.0279720
Therapeutic Intervention,0.0279720
Malnutrition,0.3386613
Transplantation,0.3386613
Cell division,0.3386613
Breast Microcalcification,0.0279720
Enhancing Lesion,0.3386613
Microdissection,0.3386613
Malathion,0.3386613
Encounter due to breast reduction,0.3386613
Detection,0.0039960
Elongation Factor,0.3386613
patient retention,0.3386613
Therapeutic Intervention,0.3386613
Manual reduction,0.3386613
cell transformation,0.3386613
Macrophage Activation Syndrome,0.0089910
Neurophysiology - biologic function,0.0189810
Positive Transcriptional Elongation Factor B,0.3386613
Cell Proliferation,0.0279720
Functional Food,0.0189810
Extranodal Extension,0.3386613
mammary gland involution,0.3386613
Expression procedure,0.0279720
Adipose Tissue Deposition,0.3386613
Chemotherapy Regimen or Agent Combination,0.0189810
Long Interspersed Nucleotide Element-1,0.3386613
Mutation,0.0189810
Dietary Modification,0.0109890
prevention effectiveness,0.3386613
"Transformation, function",0.0089910
Physical function,0.0029970
GATA3 Transcription Factor|GATA3,0.3386613
Positron-Emission Tomography,0.0000000
Effective Communication,0.3386613
Acclimatization,0.0000000
Proliferation (morphologic abnormality),0.0189810
Methylation Site,0.0279720
"Tomography, Emission-Computed",0.0000000
Decreased Expression,0.3386613
microphthalmia-associated transcription factor,0.3386613
Mutation Abnormality,0.3386613
treatment options,0.3386613
Immunoregulation,0.0189810
Singlet Oxygen,0.3386613
systemic administration,0.0089910
"Transformation, function",0.0189810
Cessation of life,0.0189810
Bicarbonates,0.3386613
Oral Solution,0.3386613
Eukaryotic Initiation Factor-4E|EIF4E,0.3386613
Relationship problems,0.3386613
S-Phase Fraction,0.0049950
dromostanolone propionate,0.0279720
Pleural effusion disorder,0.3386613
cyclooxygenase 2,0.0019980
Transcriptional Repression,0.3386613
Fluctuation,0.3386613
Diagnostic radiologic examination,0.0279720
Acute inflammation,0.3386613
DNA amplification,0.3386613
Need for isolation,0.3386613
attenuation,0.3386613
Local excision,0.0109890
Invasive Lesion,0.0029970
Disease Progression,0.0279720
Alcohol consumption,0.0049950
Epstein-Barr Virus Infections,0.3386613
Ionizing radiation,0.0109890
Vaccination,0.3386613
Prevention,0.0279720
Functional RNA,0.0039960
calcification,0.0109890
methionine synthase reductase,0.3386613
Sexual Dysfunction,0.3386613
Dissociation,0.3386613
Aryl Hydrocarbon Receptor|AHR,0.0279720
Lymphocytic infiltration,0.3386613
Carbon Dioxide,0.3386613
Respiration,0.3386613
Ablation,0.0279720
Household composition,0.3386613
Clinical information:Finding:Point in time:^Patient:Narrative,0.0189810
Educational Status,0.0000000
Cellular signal transduction,0.3386613
Lupus Coagulation Inhibitor,0.3386613
DNA Modification Methylases,0.3386613
Functional modification,0.3386613
Growth Differentiation Factor 15,0.3386613
Radiation,0.0189810
Scorpion Venoms,0.3386613
Operation on breast,0.3386613
Positron Emission Tomography and Magnetic Resonance Imaging,0.3386613
Acclimatization,0.3386613
Lymphatic Invasion,0.0000000
laser irradiation,0.3386613
dose-response relationship,0.3386613
Structural modification,0.3386613
"Administration, Oral",0.3386613
Methylation,0.0109890
targeted prevention,0.0099900
Excision,0.0279720
Metalloproteases,0.0279720
Radioisotopes,0.3386613
Maximal Voluntary Ventilation,0.3386613
Acylation,0.3386613
Conception,0.3386613
Cesarean section (finding),0.3386613
Radiation,0.0099900
Stabilization,0.3386613
Ingestion,0.3386613
Dissection,0.0109890
Restriction fragment length polymorphism,0.3386613
Axillary Lymph Node Dissection,0.0029970
glutathione S-transferase pi,0.3386613
Dietary Modification,0.0039960
Sleep Deprivation,0.3386613
epithelial cell differentiation,0.3386613
Post-Transcriptional Regulation,0.3386613
mitochondrial DNA replication,0.3386613
Activated-Leukocyte Cell Adhesion Molecule,0.3386613
"Tomography, Emission-Computed",0.0279720
participation,0.0279720
Nucleolar Organizer Region,0.3386613
monocyte activation,0.3386613
Recreation,0.0109890
Alcohol consumption,0.0279720
Down-Regulation,0.0109890
TRANSCRIPTION FACTOR,0.0009990
MASS LESION,0.0109890
Breast Microcalcification,0.0109890
Infiltration,0.0009990
Mutation,0.0009990
Ovulation Induction,0.3386613
S 1 (combination),0.0279720
CONSTITUTIONAL ORIGIN,0.3386613
reverse transcription polymerase chain reaction,0.3386613
Paracrine Communication,0.3386613
systemic administration,0.0000000
FDG-Positron Emission Tomography and Computed Tomography Scan,0.3386613
Germ-Line Mutation,0.0189810
Low expression,0.3386613
Cell Adhesion Molecules,0.3386613
Interventional procedure,0.0000000
Food Consumption,0.3386613
Adrenal Gland Hyperfunction,0.0089910
Body position,0.3386613
TRANSCRIPTION FACTOR,0.0189810
Emotional hypersensitivity,0.0279720
Positive Regulation of Apoptosis,0.3386613
Extraction,0.3386613
Does ask questions,0.3386613
zinc pyrithione,0.0189810
Focal Adhesion Kinase 1,0.0029970
"Culture Media, Conditioned",0.3386613
RAD51,0.3386613
ACSL4,0.3386613
Body mass index,0.3386613
Pregnancy,0.3386613
DYRK2,0.3386613
Interleukin-6,0.3386613
Well in self,0.3386613
1-Phosphatidylinositol 3-Kinase,0.3386613
Tobacco smoke,0.3386613
GATA3,0.0279720
beta-cryptoxanthin,0.3386613
response,0.3386613
Physical activity,0.3386613
Signal Pathways,0.3386613
Enhancer,0.3386613
GATA3,0.3386613
Reproductive History,0.3386613
Menopausal Status,0.3386613
KISS1R,0.3386613
Diabetes,0.3386613
Therapeutic procedure,0.3386613
Psychosocial problem,0.3386613
Red meat,0.3386613
Hypothalamic inhibiting factor,0.0279720
Cyclin E,0.3386613
Stromal Cell-Derived Factor 1,0.3386613
S100A7,0.3386613
Calcium,0.3386613
methyl 4-azidophenylacetimidate,0.3386613
Catechol O-Methyltransferase,0.3386613
Apoptosis,0.3386613
BSG,0.3386613
RASAL2,0.3386613
"9,10-Dimethyl-1,2-benzanthracene",0.3386613
Bilateral salpingectomy with oophorectomy,0.3386613
Meat,0.3386613
Methyltransferase,0.3386613
HSF1,0.3386613
Dietary Fats,0.3386613
Insulin Resistance,0.3386613
gamma-tocotrienol,0.3386613
Oxidative Stress,0.3386613
inhibitors,0.0279720
Threonine,0.3386613
Prior Therapy,0.3386613
Medical Imaging,0.3386613
Xenograft procedure,0.3386613
Therapeutic procedure,0.0279720
"9,10-Dimethyl-1,2-benzanthracene",0.0279720
Treatment Protocols,0.3386613
Cigarette Smoking,0.3386613
Carrier status,0.3386613
distilled alcoholic beverage,0.3386613
"Contraceptives, Oral",0.3386613
Lymph Node Involvement,0.3386613
Body Weight Changes,0.3386613
Interleukin-4,0.3386613
gonadotropin inhibitor,0.0279720
Adverse effects,0.3386613
High fat diet NOS,0.3386613
Chemotherapy-Oncologic Procedure,0.3386613
Systemic Therapy,0.3386613
Atypical lobular hyperplasia,0.3386613
inhibitors,0.3386613
Menopausal symptom,0.3386613
Meat intake,0.3386613
Free estradiol,0.3386613
Operative Surgical Procedures,0.3386613
Dietary Fiber,0.3386613
Early Diagnosis,0.3386613
Combined Oral Contraceptives,0.3386613
Dehydroepiandrosterone Sulfate,0.3386613
Early menarche,0.3386613
Triceps skin fold thickness,0.3386613
Pregnancy,0.0279720
body mass,0.3386613
Cystic Fibrosis,0.3386613
"Chemotherapy, Adjuvant",0.0029970
adjuvant therapy,0.3386613
"Breast Fibrocystic Change, Proliferative Type",0.3386613
Cyclin D1|LMOD1|BBS9,0.3386613
Aggressive behavior,0.3386613
"Chemotherapy, Adjuvant",0.3386613
Dietary fat intake,0.3386613
"(meso-1,2-bis-(2,6-dichloro-4-hydroxyphenyl)ethylenediamine)dichloroplatinum(II)",0.3386613
Long menstrual cycle,0.3386613
beta catenin,0.0099900
CAMP,0.3386613
diagnostic procedure,0.3386613
APC,0.3386613
High weight,0.3386613
Mismatch Repair,0.3386613
Venoms,0.3386613
Curative Surgery,0.3386613
Dietary intake,0.3386613
beta catenin,0.3386613
cofactor,0.3386613
"Etiology, operative procedure, as cause of",0.3386613
Beer intake,0.3386613
Tryptophan|TYRP1,0.3386613
"Mastitis, associated with childbirth",0.3386613
CYR61,0.3386613
Soybean Oil,0.3386613
Chronic Stress,0.3386613
PIN1,0.3386613
Skin problem,0.3386613
Mammographic breast density,0.3386613
mammary gland development,0.3386613
Magnetic Resonance Imaging,0.3386613
Environmental Pollutants,0.3386613
connexin 26,0.3386613
Stromal Cell-Derived Factor 1|CXCL12,0.3386613
protective factors,0.3386613
Prenatal Exposure,0.3386613
Diastolic blood pressure,0.3386613
Short menstrual cycle,0.3386613
Cruciferous Vegetable,0.3386613
Granulocyte Colony-Stimulating Factor,0.0009990
Fat tissue increased,0.3386613
Vegetable intake,0.3386613
Androgen Receptor|AR,0.3386613
Prolactin|PRL,0.3386613
Iron intake,0.3386613
"Hyperparathyroidism, Primary",0.3386613
Magnetic field,0.0049950
Hydroxymethylglutaryl-CoA Reductase Inhibitors,0.3386613
APOA1,0.3386613
SLC45A2,0.3386613
Indigotindisulfonate Sodium,0.3386613
"Xeroderma pigmentosum, group C",0.3386613
Androgen therapy,0.3386613
Sentinel Lymph Node Mapping,0.3386613
CpG Islands,0.3386613
DUSP4,0.3386613
Fruit intake,0.3386613
Decreased translucency,0.3386613
Folate intake,0.3386613
Animal Feed,0.3386613
BRD7,0.3386613
Body mass index,0.0109890
Atypical hyperplasia,0.3386613
FOXP3,0.3386613
Serine,0.3386613
SRSF1,0.3386613
"Antibodies, Anti-Idiotypic",0.3386613
"Insulin, Long-Acting",0.3386613
"Radiotherapy, Adjuvant",0.0019980
