title,factuality_score
Medroxyprogesterone 17-Acetate,0.0279720
Estrogenic,0.0279720
pregnancy hormones,0.3386613
Estrogenic,0.0049950
Estrogens,0.0099900
"Estrogens, Catechol",0.3386613
steroid hormone receptor,0.3386613
Estrogen Antagonists,0.0099900
Increased estrogen level,0.3386613
Hormones,0.0279720
Free testosterone,0.3386613
Endocrine System Diseases,0.3386613
Antioestrogen therapy,0.3386613
Hormone use,0.3386613
testosterone,0.3386613
Hormone Therapy,0.0089910
progesterone,0.3386613
medroxyprogesterone acetate,0.3386613
ESTROGEN USE,0.0109890
Medroxyprogesterone,0.0009990
response to hormone stimulus,0.3386613
Steroidal Estrogen,0.3386613
Aromatase Inhibitors,0.0109890
"Receptors, Progesterone|PGR",0.0099900
Endocrine therapy,0.0279720
Total estrogens,0.3386613
progesterone receptor negative,0.3386613
Testosterone,0.0099900
"Receptors, Progesterone|EREG|ESR1",0.3386613
"Estrogens, Conjugated (USP)",0.3386613
Sex Hormone-Binding Globulin,0.0089910
Hormone Receptor Positive Breast Carcinoma,0.3386613
progesterone,0.0279720
Melanocyte stimulating hormone,0.0029970
reproductive hormone,0.3386613
"estrogens, conjugated (USP)",0.3386613
testosterone,0.0089910
Follicle Stimulating Hormone,0.3386613
Hormone manipulation,0.3386613
Estrogen Replacements,0.3386613
Postmenopausal Hormone Replacement Therapy,0.3386613
Conjugated Equine Estrogens,0.0099900
Antihormone,0.3386613
Progesterone level,0.3386613
Thyroid Hormone Receptor Alpha-1,0.3386613
Estrogen Replacement Therapy,0.0099900
Thyroid Hormones,0.0279720
Estrogen effect,0.3386613
Gonadal Steroid Hormones,0.0089910
Hormone Receptor Positive,0.3386613
Hormone Therapy,0.0000000
estrogen use,0.3386613
Aromatase Inhibitors,0.0000000
estrogens,0.0000000
Endocrine System Diseases,0.0089910
Hormone Receptor,0.0000000
Corticotropin-Releasing Hormone,0.0279720
Estrogens,0.0049950
sex hormone-binding globulin receptor,0.3386613
Progesterone increased,0.3386613
Estrogens,0.0000000
Adrenal Cortex Hormones,0.3386613
HORMONE REPLACEMENT,0.3386613
ESTROGEN+PROGESTERONE RECEPTOR,0.3386613
Hormones,0.0000000
Progesterone Receptor Status,0.0099900
Hormone Therapy,0.0279720
Environmental Estrogen,0.0089910
Hormone Receptor,0.0279720
Exogenous hormones,0.0279720
ESTROGEN USE,0.0279720
Hormones,0.0109890
Thyrotropin-Releasing Hormone,0.3386613
Gonadal Hormones,0.3386613
"Receptors, Progesterone|EREG|ESR1",0.0279720
Hormone Receptor Test,0.3386613
"Receptors, Progesterone|PGR",0.0279720
progesterone receptor B|EREG|ESR1,0.3386613
Thyroid Hormone Receptor Beta,0.3386613
Sex Hormone-Binding Globulin,0.0109890
Hormone Therapy,0.0189810
Bioavailable testosterone,0.3386613
progesterone,0.0089910
Testosterone,0.0279720
Testosterone Propionate,0.0279720
Aromatase Inhibitors,0.0019980
Growth Hormone Receptor,0.3386613
parathyroid hormone,0.0000000
hormone response element,0.3386613
Hormones,0.0029970
Endocrine Disruptors,0.0089910
Endocrine Surgical Procedures,0.0279720
Environmental Estrogen,0.0049950
Estrogens,0.0029970
Hormone level abnormal,0.3386613
Gonadotropin-Releasing Hormone Analog,0.3386613
Sex Hormone-Binding Globulin,0.0099900
Endocrine therapy,0.0009990
Endocrine Gland Neoplasms,0.3386613
Estrogen-progestin preparation,0.3386613
Endocrine System Diseases,0.0279720
Phytoestrogens,0.0279720
PTH-Parathyroid hormone level result,0.3386613
"Receptors, Progesterone",0.0009990
Estrogen Antagonists,0.0089910
Hormone Receptor Positive,0.0089910
inhibitors,0.0279720
Tetradecanoylphorbol Acetate,0.0279720
Tetradecanoylphorbol Acetate,0.3386613
Histamine H1 Antagonists,0.0029970
acetate,0.3386613
Cyproterone Acetate,0.0279720
Histamine H2 Antagonists,0.3386613
antagonists,0.3386613
Estradiol acetate,0.3386613
Acetate,0.3386613
norethindrone acetate,0.3386613
Estradiol + norethindrone acetate,0.3386613
ethyl acetate,0.3386613
Acetate,0.0279720
