title,factuality_score
Circulating Tumor DNA,0.3386613
Cervical Cancer Screening,0.3386613
Colorectal Carcinoma,0.0279720
Malignant Neoplasms,0.0000000
Antineoplastic Agents,0.3386613
Adenocarcinoma of large intestine,0.3386613
Breast cancer invasive NOS,0.3386613
"Receptors, Tumor Necrosis Factor, Type II",0.3386613
Cancer of Rectum,0.3386613
Secondary malignant neoplasm of bone,0.0279720
Malignant transformation,0.0279720
Malignant neoplasm of stomach,0.3386613
Tumor Antigens,0.3386613
Invasive Carcinoma,0.0109890
Adrenal carcinoma,0.3386613
Malignant neoplasm of breast,0.0279720
Sporadic Breast Carcinoma,0.3386613
Carcinoma of Male Breast,0.3386613
"Carcinoma, Lobular",0.0029970
Malignant neoplasm of prostate,0.3386613
Aggressive cancer,0.3386613
Malignant neoplasm of breast,0.0049950
Tumor Cell Invasion,0.3386613
Cancer Treatment,0.3386613
Malignant neoplasm of cervix uteri,0.3386613
"Tumor Necrosis Factor Receptor Superfamily, Member 10B",0.0279720
Solid tumor,0.3386613
Malignant neoplasm of endometrium,0.3386613
Neoplastic Processes,0.3386613
Malignant Neoplasms,0.0039960
Noninfiltrating Intraductal Carcinoma,0.0099900
Invasive Malignant Neoplasm,0.0109890
Breast cancer invasive NOS,0.0109890
Carcinoma,0.0279720
Undifferentiated carcinoma of ovary,0.3386613
Invasive Carcinoma,0.0189810
Viral Tumor Antigens,0.3386613
Circulating Tumor DNA,0.0000000
Metastatic malignant neoplasm to brain,0.0000000
Tumor size,0.0189810
Tumor Microenvironment,0.0189810
Breast Cancer Prognostic Factor,0.3386613
Axillary node METASTASIS,0.3386613
Breast Cancer Therapeutic Procedure,0.3386613
Adenocarcinoma in Situ,0.3386613
"Carcinoma, Lobular",0.0000000
Cancer Therapeutic Procedure,0.0279720
Cancer-Related Death,0.0029970
Malignant neoplasm of breast,0.0029970
Mouse mammary tumor virus infection,0.3386613
Axillary node METASTASIS,0.0279720
Mouse mammary tumor virus,0.3386613
Invasive Ductal Breast Carcinoma,0.0009990
Neuroleptic Malignant Syndrome,0.3386613
Tumor Markers,0.0189810
Secondary malignant neoplasm of liver,0.0089910
Carcinoma,0.3386613
Tumor Necrosis Factor Ligand Superfamily Member 6|FASLG,0.3386613
Metaplastic carcinoma,0.3386613
Malignant transformation,0.3386613
Cancer Model,0.3386613
Breast Cancer Treatment,0.3386613
mammary tumor virus,0.0279720
Female Breast Carcinoma,0.3386613
Tumor Burden,0.0279720
Advanced cancer,0.3386613
Carcinoma in Situ,0.0000000
Family history of breast cancer,0.3386613
Neoplasm Metastasis,0.0009990
Gastric Adenocarcinoma,0.3386613
"Myeloid Leukemia, Chronic",0.3386613
Malignant meningitis,0.0279720
Malignant tumor of colon,0.3386613
Neoplasm Metastasis,0.0099900
Adenocarcinoma of esophagus,0.3386613
Cervix carcinoma,0.0279720
Cancer cachexia,0.3386613
Antineoplastic Agents,0.0279720
Malignant disease,0.3386613
Metaplastic Breast Carcinoma,0.0029970
Squamous cell carcinoma,0.0279720
Microinvasive carcinoma,0.3386613
Invasive Malignant Neoplasm,0.3386613
Primary tumor size,0.3386613
breast cancer prevention,0.3386613
Inflammatory Breast Carcinoma,0.3386613
Adenocarcinoma,0.3386613
Tumor necrosis factor receptor 11b,0.3386613
Tumor Markers,0.0279720
Apocrine adenocarcinoma,0.3386613
Tumor-Associated Process,0.3386613
Basaloid squamous cell carcinoma,0.0039960
aggressive cancer,0.0189810
Residual Tumor,0.3386613
Malignant Neoplasms,0.0089910
Mouse mammary tumor virus,0.0279720
Tumor Necrosis Factor Signaling Process,0.3386613
Noninfiltrating Intraductal Carcinoma,0.0189810
Tumor Microenvironment of Metastasis Density,0.3386613
Multiple tumors,0.0089910
Screening for malignant neoplasm of breast,0.3386613
Sarcoma,0.3386613
Neoplastic Cell Transformation,0.3386613
Renal Cell Carcinoma,0.3386613
"Carcinoma, Ductal, Breast",0.3386613
Viral Tumor Antigens,0.0279720
Malignant mixed salivary gland tumor,0.0000000
Tumor Antigens,0.0279720
Malignant Carcinoid Syndrome,0.3386613
Carcinoma in Situ,0.3386613
"Embolism, Tumor",0.0009990
Apocrine adenocarcinoma,0.0279720
Primary carcinoma of the liver cells,0.3386613
Malignant neoplasm of urinary bladder,0.3386613
Breast cancer invasive NOS,0.0279720
"Neoplastic Syndromes, Hereditary",0.3386613
"Carcinoma, Ductal, Breast",0.0109890
Family history of breast cancer,0.0099900
Carcinoma in situ of breast,0.0099900
Breast Cancer Model,0.3386613
Skin Lymphangiosarcoma,0.3386613
Malignant Neoplasms,0.0009990
Carcinosarcoma,0.3386613
Tumor stage,0.3386613
Invasive carcinoma of breast,0.3386613
Hemangiosarcoma,0.3386613
Breast Cancer Therapeutic Procedure,0.0279720
cancer care,0.3386613
Hereditary Breast and Ovarian Cancer Syndrome,0.3386613
Tumor Microenvironment,0.0000000
Cancer/Testis Antigen,0.3386613
Invasive carcinoma of breast,0.0109890
Lymph Node Metastasis,0.3386613
malignant disease,0.3386613
Intravascular Metastasis,0.0279720
Breast cancer metastatic,0.3386613
Squamous cell carcinoma,0.3386613
Colorectal Cancer,0.3386613
leukemia inhibitory factor,0.3386613
Malignant Neoplasms,0.0109890
Ductal Carcinoma,0.0109890
tumor growth,0.0279720
Endometrial Carcinoma,0.3386613
Mouse mammary tumor virus infection,0.0279720
sarcoma,0.3386613
Malignant neoplasm of breast,0.0009990
"Mammary Carcinoma, Human",0.3386613
Tumor Necrosis Factor Ligand Superfamily Member 6|FAS,0.0029970
Non-infiltrating lobular carcinoma,0.3386613
Contralateral breast cancer,0.3386613
Residual Cancer,0.3386613
Breast cancer invasive NOS,0.0019980
Second Primary Cancers,0.0000000
Localized Malignant Neoplasm,0.0049950
Phyllodes Tumor,0.3386613
Solid tumor,0.0099900
Juvenile carcinoma of the breast,0.3386613
Tumor Burden,0.3386613
Tumor Immunity,0.3386613
Neoplasm Metastasis,0.0089910
contralateral breast cancer,0.0000000
tumor suppressor activity,0.3386613
Acute Promyelocytic Leukemia,0.3386613
Anaplastic carcinoma,0.0279720
Noninfiltrating Intraductal Carcinoma,0.0089910
Tumor Antigens,0.0189810
Tumor Microenvironment,0.0029970
Neoplastic Cell Transformation,0.0029970
AXILLARY LYMPH NODE METASTASIS,0.3386613
Common Carcinoma,0.3386613
Malignant neoplasm of breast,0.0019980
mucinous carcinoma-associated antigen,0.3386613
Breast cancer recurrent,0.0029970
Primary Carcinoma,0.0279720
Breast cancer stage III,0.3386613
Tumor Promoters,0.0099900
Carcinoma in Situ,0.0109890
Precancerous lesions,0.0009990
Adenoid Cystic Carcinoma,0.3386613
Pancreatic carcinoma,0.3386613
Malignant meningitis,0.0029970
Metaplastic carcinoma of breast,0.3386613
"Breast Cancer, Familial",0.3386613
Antitumor Response,0.3386613
Cancer Relapse,0.3386613
Axillary node METASTASIS,0.0000000
Carcinomatous peritonitis,0.3386613
Malignant neoplasm of gastrointestinal tract,0.3386613
Cholangiocarcinoma,0.0279720
Secondary malignant neoplasm of axilla,0.0279720
leukemia,0.0279720
fibrosarcoma,0.0279720
Malignant neoplasm of breast,0.0039960
Ductal Breast Carcinoma,0.0049950
Malignant neoplasm of prostate,0.0279720
"Histiocytoma, Malignant Fibrous",0.3386613
"Cystadenocarcinoma, Serous",0.3386613
Secretory Carcinoma,0.3386613
Colorectal cancer metastatic,0.0279720
Malignant Neoplasms,0.0049950
Tumor Promoters,0.0009990
childhood brain tumor,0.3386613
Carcinoma in Situ,0.0099900
bilateral breast cancer,0.3386613
Advanced Breast Carcinoma,0.3386613
Non-Cancer Related Death,0.3386613
Carcinomatosis,0.0000000
Breast Cancer Model,0.0189810
Adult Liver Carcinoma,0.3386613
Cancer/Testis Antigen,0.0189810
Malignant neoplasm of endometrium,0.0000000
Malignant neoplasm of lung,0.0089910
Cervical Cancer Screening,0.0279720
Malignant neoplasm of breast,0.0189810
Cancer Prevention,0.3386613
Secondary malignant neoplasm of skin NOS,0.3386613
"Leukemia, Myelocytic, Acute",0.3386613
"Carcinoma, Cribriform",0.0029970
Endometrial adenocarcinoma,0.3386613
Leukemia P388,0.0279720
"Cell Transformation, Neoplastic",0.3386613
Second Primary Cancers,0.3386613
Carcinoid Tumor,0.3386613
"[M]Adenocarcinoma, metastatic, NOS",0.0009990
Metaplastic carcinoma,0.0279720
Pancreatic carcinoma,0.0029970
Invasive Carcinoma,0.0279720
Malignant neoplasm of thyroid,0.3386613
Liver and Intrahepatic Biliary Tract Carcinoma,0.3386613
Secondary malignant neoplasm of lymph node,0.0279720
Encounter due to Screening for malignant neoplasm of breast,0.0099900
Ductal Carcinoma,0.0029970
Recurrent Carcinoma,0.3386613
Secondary malignant neoplasm of spinal cord,0.3386613
Pancreatic carcinoma,0.0009990
Antineoplastic Agents,0.0000000
Microinvasive tumor,0.0109890
Malignant neoplasm of oropharynx,0.3386613
Tumor Burden,0.0000000
Neoplasm Metastasis,0.0189810
tumor growth,0.0189810
Surviving free of recurrence of neoplastic disease,0.0029970
Liver carcinoma,0.0029970
Cancer Vaccines,0.3386613
Malignant neoplasm of thyroid,0.0000000
Friend Leukemia Integration 1 Transcription Factor,0.3386613
NDUFB3|TNFAIP1,0.3386613
Topotecan,0.3386613
Metabolites,0.3386613
anthracene,0.0279720
Methylcholanthrene,0.0279720
MTRR,0.3386613
MTA2,0.3386613
Velcade,0.3386613
lycopene,0.3386613
polyphenols,0.3386613
Etodolac,0.3386613
Androgens,0.3386613
TARBP2,0.0279720
Annexin A2,0.3386613
TARBP2,0.3386613
SELENOP,0.3386613
Weight Gain,0.3386613
pleiotropism,0.3386613
kahweol,0.3386613
INPP5J,0.3386613
heparanase,0.3386613
Fitness,0.3386613
Progestins,0.3386613
Nitrogen,0.3386613
Ethanol,0.3386613
Adiponectin,0.3386613
Regular exercise,0.3386613
ZNF410,0.3386613
Nuts,0.3386613
Heterocyclic Amines,0.3386613
Primigravida,0.3386613
Phosphotransferases,0.3386613
Pharmacotherapy,0.3386613
Behavior,0.3386613
Isoflavones,0.3386613
Taxotere,0.3386613
Antioxidants,0.3386613
anthracene,0.3386613
Antibodies,0.3386613
AKR1C3,0.3386613
Radial scar,0.3386613
Estradiol,0.0279720
Taxanes,0.3386613
fulvestrant,0.3386613
Neoplasm,0.3386613
6-sulfatoxymelatonin,0.3386613
Methylnitrosourea,0.3386613
Not significant,0.3386613
Citrate,0.0279720
Genistein,0.3386613
Arginine,0.3386613
Wine,0.3386613
Menopause,0.3386613
Smoking,0.3386613
sulfuretin,0.0279720
Iodine,0.3386613
Clusterin,0.3386613
Eosinophilia,0.3386613
MAD2L2,0.3386613
Urokinase,0.0279720
palm oil,0.3386613
Tongue feature,0.3386613
Blueberries,0.0009990
Triclosan,0.3386613
Genomic Stability,0.3386613
Doxorubicin,0.3386613
bevacizumab,0.3386613
Ginkgo biloba extract,0.3386613
chemokine receptor,0.3386613
Vimentin,0.3386613
MTR,0.3386613
Carotenoids,0.3386613
Oxidoreductase,0.3386613
Baclofen,0.0279720
Diphosphonates,0.3386613
Folate,0.3386613
ORALIT,0.3386613
DHX9,0.3386613
stromelysin 3,0.3386613
Worried,0.3386613
Raloxifene Hydrochloride,0.0099900
ANO1,0.3386613
Diet,0.3386613
Doxorubicin,0.0279720
Flap Endonuclease-1,0.3386613
Whole milk,0.3386613
PARITY,0.3386613
osteopontin,0.3386613
"Ether, Ethyl",0.3386613
humoral defense mechanism (sensu Vertebrata),0.3386613
Androgens,0.0279720
Polychlorinated Biphenyls,0.3386613
Conflict (Psychology),0.3386613
Childbirth,0.3386613
Previous pregnancies 2,0.3386613
Infertility,0.3386613
Proanthocyanidins,0.3386613
Folate,0.0279720
BCHE|SNORA73A|ENOPH1,0.3386613
Melatonin,0.3386613
Norplant,0.3386613
Cholecalciferol,0.3386613
E-Cadherin,0.0099900
Galectin 3,0.3386613
Hyperinsulinism,0.3386613
Estradiol,0.3386613
Ethylnitrosourea,0.3386613
Beverages,0.3386613
KAT6A,0.3386613
Vegetables,0.3386613
Methylnitrosourea,0.0279720
Smoker,0.3386613
Hydroxyestrones,0.3386613
Pesticides,0.3386613
Mastectomy,0.3386613
dehydroepiandrosterone,0.3386613
Paclitaxel,0.3386613
Oils,0.3386613
Dactinomycin,0.0279720
Dysplasia,0.3386613
PREDICTED,0.3386613
methylurea,0.0279720
Birth,0.3386613
Fibronectins,0.0279720
Tenascin,0.0279720
Cholestyramine,0.3386613
Ovulatory,0.3386613
4'-deoxydoxorubicin,0.3386613
Imidazole,0.3386613
paracrine,0.3386613
"Fats, Unsaturated",0.3386613
Somatomedins,0.3386613
Neoplasm,0.0279720
CATHEPSIN D|CTSD,0.3386613
PNMA3,0.0279720
Histopathology,0.3386613
Fluoroscopy,0.3386613
Methoxamine,0.0109890
diphenyl,0.0279720
Relaxin,0.3386613
Fucose,0.0279720
Glycol,0.3386613
estrophilin,0.3386613
G-Actin,0.3386613
Theophylline,0.3386613
Cisplatin,0.0279720
Screening mammography,0.0279720
Schistosomiasis,0.3386613
Gonadorelin,0.3386613
Prolactin,0.3386613
Polychlorinated Biphenyls,0.0049950
Brain hemorrhage,0.0029970
Alleles,0.0279720
Mammography,0.3386613
Tobacco,0.3386613
celecoxib,0.3386613
COMT,0.3386613
Retinoids,0.3386613
Beer,0.3386613
Antioxidants,0.0279720
Polyamines,0.3386613
Silicones,0.0279720
Glycosylated hemoglobin A,0.3386613
Ethylene,0.3386613
maspin|SERPINB5,0.3386613
Psychological adjustment,0.3386613
Microsatellite Instability,0.3386613
Raloxifene,0.3386613
Urokinase Plasminogen Activator Receptor|PLAU|PRAP1,0.3386613
Pre-Eclampsia,0.3386613
methylurea,0.3386613
Thromboembolism,0.3386613
Dieldrin,0.3386613
fascin,0.3386613
Sausage,0.3386613
Dichlorodiphenyl Dichloroethylene,0.3386613
GGCT,0.3386613
Amines,0.0009990
estrone sulfatase,0.3386613
trilostane,0.3386613
Development of the breasts,0.3386613
Breast Feeding,0.3386613
B-pyridine,0.3386613
Mastodynia,0.3386613
NFKB1,0.0000000
AROMATICS,0.3386613
Symptoms,0.3386613
KLK14,0.3386613
Tocopherols,0.3386613
Permeability,0.0279720
ATP7B,0.0279720
SLC19A3,0.3386613
LMO4,0.3386613
Peptidyl-Dipeptidase A,0.3386613
SNAI3,0.3386613
Mammary Neoplasms,0.3386613
PPIG,0.3386613
11q13,0.3386613
Raloxifene,0.0099900
maspin|SERPINB5,0.0279720
Leptin|LEP,0.3386613
Aneuploidy,0.3386613
Kininogenase|KLK4,0.3386613
BIRTHPLACE,0.3386613
19p13.3,0.0279720
Leucine,0.3386613
EMSY,0.3386613
Diethylstilbestrol,0.3386613
stressor,0.3386613
Somatomedins,0.0279720
Urokinase,0.3386613
Pollutant,0.3386613
Gelatinase B,0.3386613
SPRY2,0.3386613
Osteoporosis,0.0099900
Coffee,0.3386613
Fruit,0.3386613
isoflavonoids,0.3386613
SLC25A18,0.3386613
Juice,0.3386613
"Hemoglobin, Glycosylated",0.3386613
Isoleucine,0.3386613
indole-3-carbinol,0.3386613
Abruptio Placentae,0.3386613
Postmenopause,0.3386613
caveolin 1,0.3386613
Lobular hyperplasia,0.3386613
sulforafan,0.3386613
Hyposensitivity,0.3386613
decaffeinated coffee,0.3386613
mammaglobin,0.0279720
ADAM12,0.3386613
Integrin beta3,0.3386613
Motility,0.0279720
CDV3,0.3386613
SR-2508,0.3386613
Quercetin,0.3386613
PBRM1,0.3386613
CISH,0.3386613
caspase,0.3386613
hemagglutinin I,0.0279720
"Menopause, Premature",0.3386613
Exercise,0.3386613
Biguanides,0.3386613
KLLN,0.3386613
MLLT11,0.0279720
Drink,0.3386613
Catechin,0.3386613
Garlic,0.3386613
Ultrasonography,0.0279720
erlotinib,0.0279720
RAD50,0.3386613
Sedentary,0.3386613
BLCAP,0.3386613
14q31,0.3386613
"2,5-dichloro-4-bromophenol",0.3386613
Breast tenderness,0.3386613
gemcitabine,0.3386613
Screening mammography,0.3386613
Pumpkin seeds,0.3386613
atorvastatin,0.0279720
Nitrate,0.3386613
receptor,0.0279720
Mucins,0.3386613
Flavonoids,0.3386613
BRIP1,0.3386613
Hypoxia,0.0029970
Leptin,0.3386613
paclitaxel liposome,0.3386613
Alleles,0.3386613
Taxol,0.3386613
S100A4,0.3386613
equol,0.3386613
BEX2,0.3386613
METHYLATE,0.3386613
Progestins,0.0279720
RASSF1A,0.0049950
Thyrotropin,0.3386613
HDAC9,0.0279720
Gelatinase A,0.3386613
ITGA11,0.3386613
TOX3,0.3386613
Physically active,0.3386613
Niacinamide,0.3386613
epigallocatechin gallate,0.3386613
fisetin,0.0279720
GM2A,0.3386613
MIR655,0.3386613
peoniflorin,0.3386613
SPRY1,0.3386613
Depressed mood,0.0279720
Fibronectins,0.3386613
Lipopolysaccharides,0.3386613
Pharmacotherapy,0.0279720
14q24.1,0.0049950
Cyclophosphamide,0.3386613
SOAT1,0.3386613
ARNTL,0.3386613
Histone Deacetylase,0.3386613
Tubulin,0.0279720
MBTPS1,0.3386613
ZNF423,0.3386613
6q25.1,0.3386613
Transcript,0.3386613
MIR520C,0.3386613
C6orf106,0.3386613
UBE3A,0.0279720
G0S2,0.3386613
Advance,0.3386613
Curcumin,0.0279720
PLAC1,0.3386613
docetaxel,0.3386613
Overweight,0.3386613
NF-kappa B,0.3386613
SETD7,0.0279720
PIP,0.3386613
P2RY6,0.0279720
MAGI3,0.3386613
diallyl disulfide,0.3386613
Performance,0.3386613
Transcript,0.0279720
Paclitaxel,0.0279720
Primary Neoplasm,0.3386613
CAMK2B,0.3386613
Honey,0.3386613
Synaptophysin|SYP,0.3386613
ADIPOR1,0.3386613
ISL1,0.3386613
Anthocyanins,0.3386613
DMXL2,0.3386613
Curcumin,0.3386613
myricetin,0.0279720
Ethanol,0.0099900
Ultrasonography,0.3386613
SUMO1P3,0.3386613
Autophagy,0.3386613
SOHLH2,0.0279720
Clomiphene,0.3386613
discoidin domain receptor 1,0.3386613
NEK6,0.3386613
Tea,0.3386613
ACKR3,0.0279720
Cisplatin,0.3386613
Dinoprostone,0.3386613
Transcriptase,0.3386613
Immunity,0.3386613
Reading,0.3386613
HRG,0.3386613
Thrombosis,0.3386613
SLC4A7,0.3386613
Crisis,0.3386613
Calcitriol,0.0279720
RICTOR,0.3386613
GACAT3,0.3386613
Twin birth,0.3386613
PSMB4,0.3386613
PRMT1,0.3386613
gefitinib,0.3386613
FBXL14,0.3386613
BDE-99,0.3386613
Risedronate,0.0279720
HORMAD1,0.3386613
N-Cadherins,0.3386613
16q12.1,0.3386613
Hypothyroidism,0.3386613
Prognosis bad,0.3386613
resveratrol,0.3386613
ADAM17,0.3386613
sunflower seed oil,0.3386613
Cytokeratin,0.3386613
RAP1A|RABGEF1|TERF2IP,0.0109890
Mutate,0.3386613
piperine,0.3386613
SPC24,0.3386613
Tubulin,0.3386613
LSINCT5,0.3386613
Fibrosis,0.0109890
Steryl-sulfatase|STS,0.3386613
LINC00310,0.3386613
Black tea,0.3386613
Premarin,0.3386613
EPHB4,0.3386613
EIF4G1,0.0009990
baicalein,0.3386613
Raloxifene,0.0279720
CDC16,0.3386613
Metformin,0.3386613
receptor,0.3386613
Hyperthyroidism,0.3386613
Head circumference,0.3386613
ARF6,0.0279720
Hypoxia,0.0279720
ZD 6126,0.0279720
Mucins,0.0009990
Tyrphostins,0.3386613
Organochlorine pesticide,0.3386613
Osteoporosis,0.3386613
Daily drinker,0.3386613
Thinness,0.3386613
Pain relief,0.3386613
Amitriptyline,0.3386613
BP1,0.3386613
celecoxib,0.0279720
PRSS3P2,0.3386613
sulfotransferase,0.3386613
Ibandronate,0.3386613
RGS17,0.3386613
Fever,0.3386613
Anthracyclines,0.3386613
Almond Nut,0.3386613
FOXL2,0.3386613
Enkephalins,0.3386613
Atypia,0.3386613
tibolone,0.0279720
Pancreatectomy,0.0009990
Selenium,0.3386613
Minipill,0.3386613
8q24,0.3386613
Berries,0.3386613
binge drinking,0.3386613
17q12,0.3386613
FCER1A,0.3386613
Stearoyl-CoA Desaturase,0.3386613
capecitabine,0.0279720
Tocotrienols,0.3386613
hemiplegia; ascending,0.3386613
Pulse vegetables,0.3386613
claudin 6,0.3386613
Tretinoin,0.3386613
Epirubicin,0.3386613
UQCRFS1,0.3386613
pterostilbene,0.3386613
Asthma,0.3386613
argatroban,0.0279720
taxane,0.3386613
HERC4,0.0029970
responsibility,0.3386613
Lectin,0.3386613
OSU 03012,0.3386613
Dimethyl Sulfoxide,0.3386613
Tomatoes,0.3386613
ID1,0.0279720
Breast size,0.0279720
Underweight,0.3386613
RNF8,0.3386613
Botanicals,0.3386613
KLF4,0.3386613
Weight fluctuates,0.3386613
Carboplatin,0.0279720
GAL3ST1|SLC35A1|CASZ1|CST12P,0.3386613
Diethylhexyl Phthalate,0.3386613
Hypoxia,0.3386613
Pharmacotherapy,0.0009990
Seizures,0.0099900
Bendroflumethiazide,0.3386613
FLII,0.3386613
Ultrasonography,0.0029970
Peanut butter,0.3386613
Strenuous Exercise,0.3386613
Diffuse Scleroderma,0.3386613
Symptoms,0.0279720
Gastrin|GAST,0.3386613
TLR1,0.3386613
Nephroblastoma,0.3386613
Pork,0.3386613
Reflexology,0.3386613
vinorelbine,0.0279720
Willing,0.3386613
Aspirin,0.3386613
Caffeine,0.3386613
TWIST2,0.3386613
cyclophosphamide/fluorouracil/methotrexate protocol,0.3386613
Mammography,0.0109890
"Diet, Mediterranean",0.3386613
feral,0.3386613
Follistatin,0.0279720
Engine Exhaust,0.3386613
Mass Screening,0.3386613
Microsatellite Repeats,0.0029970
Chinese cabbage,0.3386613
Screening mammography,0.0099900
Defense Mechanisms,0.3386613
Skin necrosis,0.0109890
Autoantibodies,0.0279720
PREDICTED,0.0099900
Vitality,0.3386613
bicalutamide,0.3386613
oleuropein,0.3386613
ALKBH3,0.3386613
Cytochrome P-450 CYP1A2,0.3386613
RHBDD1,0.0279720
tibolone,0.3386613
Adenosis,0.3386613
Discrepancy,0.3386613
exemestane,0.0279720
Hot flushes,0.3386613
GGT1|GGTLC5P|GGTLC3|GGT2|GGTLC4P,0.0279720
USP11,0.3386613
Ethanol,0.0279720
MAP2K3,0.3386613
P-Cadherin,0.0279720
Doxorubicin Hydrochloride,0.3386613
QUINTILE,0.3386613
Strenuous Exercise,0.0099900
receptor activator of NF-kappaB,0.3386613
"2,3-bis(3'-hydroxybenzyl)butyrolactone",0.3386613
White bread,0.3386613
"1,4-dioxin",0.3386613
Lasofoxifene,0.3386613
IARS,0.3386613
Interleukins,0.3386613
Corticosterone,0.0279720
Tryptophan,0.3386613
Alanine,0.3386613
TBX3,0.3386613
Urokinase|PLAU|PRAP1,0.3386613
survivin,0.3386613
Polysaccharides,0.3386613
SNORA7B,0.3386613
NanoGel,0.0279720
Exons,0.3386613
RPE65|UVRAG|TP63|CKAP4,0.3386613
Parabens,0.3386613
LINC00968,0.3386613
GALNT16,0.3386613
LINC00460,0.3386613
honokiol,0.0279720
Glucocorticoid Receptor,0.3386613
CCAT1,0.3386613
"N',N''-diacetylspermine",0.3386613
Gelatinase A,0.0279720
NCAPD2,0.3386613
Metformin hydrochloride,0.3386613
Hip circumference,0.3386613
PCB 180,0.3386613
silybin,0.3386613
Secondary Neoplasm,0.3386613
PRNCR1,0.3386613
everolimus,0.0109890
Stable weight,0.3386613
CGRRF1,0.3386613
ZMYND10,0.3386613
Dense breasts NOS,0.3386613
claudin 4,0.3386613
Neoplasms,0.3386613
citronellol,0.3386613
Discordance,0.3386613
Quintile,0.3386613
FGFR3,0.3386613
Stiffness,0.3386613
daunorubicin liposomal,0.3386613
huaier,0.3386613
concise,0.0279720
Neuropilin-1|NRP1,0.3386613
Fumigant,0.3386613
calycopterin,0.3386613
arctigenin,0.3386613
pristimerin,0.3386613
Sedentary lifestyle,0.3386613
kusunokinin,0.3386613
Puberty,0.3386613
ergocalciferol,0.3386613
naringenin,0.3386613
Flavanones,0.3386613
wogonin,0.3386613
podofilox,0.3386613
Antimalarials,0.3386613
sunitinib,0.0000000
ACVR1,0.3386613
Androgen Receptor,0.3386613
baicalin,0.3386613
simvastatin,0.3386613
APOBEC3B,0.3386613
Organophosphate pesticides,0.3386613
water,0.3386613
Present,0.3386613
Progranulins,0.3386613
mortalin,0.3386613
Zearalenone,0.3386613
resistin,0.3386613
bisphenol A,0.3386613
selenium,0.3386613
Uncertainty,0.3386613
aspirin,0.3386613
Pharmacotherapy,0.0000000
leptin receptor,0.3386613
Secondary Neoplasm,0.0189810
Ovarian failure,0.3386613
Zinostatin,0.3386613
ropivacaine,0.3386613
LOC100505851,0.3386613
LOC105371267,0.3386613
Graphene,0.3386613
Thrombophilia,0.0000000
Full Term Birth,0.3386613
ZBTB7A|AKIRIN2,0.3386613
fluorouracil,0.3386613
Problem,0.3386613
2-(4-morpholinoanilino)-6-cyclohexylaminopurine,0.3386613
granzyme B,0.0279720
liquiritigenin,0.3386613
oxaliplatin,0.3386613
doxorubicin,0.3386613
tramadol,0.3386613
tegaserod maleate,0.3386613
Sports,0.3386613
physiological aspects,0.3386613
Metabolism,0.0009990
