PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score,Cancer_Type,Category
TREATS,"Anti-Inflammatory Agents, Non-Steroidal",Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Immunotherapy
TREATS,Breast-Conserving Surgery,"Carcinoma, Ductal, Breast",0.0049950049950049,Female Breast Cancer,Surgery
TREATS,Aromatase Inhibitors,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Hormone Therapy
TREATS,antiangiogenesis therapy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Targeted Therapy
TREATS,Postoperative chemotherapy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,high-dose chemotherapy,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Chemotherapy
TREATS,Radiosurgery,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Radiotherapy
TREATS,lapatinib,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Targeted Therapy
TREATS,Tamoxifen,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Hormone Therapy
TREATS,Chemoprevention,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,Radiofrequency ablation,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Radiotherapy
TREATS,Radiation therapy,Noninfiltrating Intraductal Carcinoma,0.0129870129870129,Female Breast Cancer,Radiotherapy
TREATS,Dissection,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Surgery
TREATS,Pharmacotherapy,Breast cancer stage III,0.0079920079920079,Female Breast Cancer,Pharmacotherapy
TREATS,Antineoplastic Agents,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Pharmacotherapy
TREATS,Chemopreventive Agent,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,Aromatase Inhibitors,Carcinoma of Male Breast,0.0069930069930069,Male Breast Cancer,Hormone Therapy
TREATS,"Surgery, Day",Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Surgery
TREATS,Mastectomy,"Carcinoma, Ductal, Breast",0.0049950049950049,Female Breast Cancer,Surgery
TREATS,Estradiol,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Radiotherapy
TREATS,Brachytherapy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Radiotherapy
TREATS,Chemotherapy-Oncologic Procedure,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,Anthracyclines,Breast cancer recurrent,0.0219780219780219,Recurrent Breast Cancer,Chemotherapy
TREATS,Immunotherapy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Immunotherapy
TREATS,bevacizumab,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Targeted Therapy
TREATS,"Vaccines, DNA",Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Immunotherapy
TREATS,intraoperative radiotherapy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Radiotherapy
TREATS,Chemotherapeutic agent,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,Acupuncture procedure,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Alternative Therapy
TREATS,Segmental Mastectomy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Surgery
TREATS,"Radiotherapy, Targeted",Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Radiotherapy
TREATS,Lung excision,Breast cancer recurrent,0.0219780219780219,Recurrent Breast Cancer,Surgery
TREATS,Mastectomy,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Surgery
TREATS,Pre-operative chemotherapy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,Mastectomy,bilateral breast cancer,0.0009990009990009,Female Breast Cancer,Surgery
TREATS,Mastectomy,Breast cancer invasive NOS,0.0099900099900099,Female Breast Cancer,Surgery
TREATS,Estrogens,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Hormone Therapy
TREATS,estrone sulfate,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Hormone Therapy
TREATS,Vaccines,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Immunotherapy
TREATS,"Acupuncture, Ear",Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Alternative Therapy
TREATS,Axillary Lymph Node Dissection,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Surgery
TREATS,Excision,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Surgery
TREATS,gene therapy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Gene Therapy
TREATS,Epirubicin,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,Operative Surgical Procedures,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Surgery
TREATS,Herceptin,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Targeted Therapy
TREATS,intraoperative radiotherapy,Noninfiltrating Intraductal Carcinoma,0.0129870129870129,Female Breast Cancer,Radiotherapy
TREATS,bevacizumab,Breast cancer recurrent,0.0219780219780219,Recurrent Breast Cancer,Targeted Therapy
TREATS,Reconstructive Surgical Procedures,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Surgery
TREATS,Cytotoxic Chemotherapy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,Progestins,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Hormone Therapy
TREATS,Antineoplastic Agents,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Pharmacotherapy
TREATS,Hormone replacement therapy,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Hormone Therapy
TREATS,Operative Surgical Procedures,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Surgery
TREATS,Aromatase Inhibitors,Breast cancer recurrent,0.0219780219780219,Recurrent Breast Cancer,Hormone Therapy
TREATS,Radiation therapy,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Radiotherapy
TREATS,Pharmacotherapy,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Pharmacotherapy
TREATS,intraoperative radiotherapy,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Radiotherapy
TREATS,Cyclophosphamide,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,radical mastectomy,Breast cancer stage III,0.0079920079920079,Female Breast Cancer,Surgery
TREATS,Extended radical mastectomy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Surgery
TREATS,Pharmaceutical Preparations,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Pharmacotherapy
TREATS,Cytotoxic agent,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Chemotherapy
TREATS,Combination Chemotherapy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,Adriamycin,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Chemotherapy
TREATS,Ifosfamide,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,Etoposide,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Chemotherapy
TREATS,Doxorubicin,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Chemotherapy
TREATS,Immunologic Adjuvants,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Immunotherapy
TREATS,Lymph node excision,Breast cancer invasive NOS,0.0099900099900099,Female Breast Cancer,Surgery
TREATS,high-dose chemotherapy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,Fluorouracil,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,Combination Chemotherapy,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Chemotherapy
TREATS,Chemotherapeutic agent,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Chemotherapy
TREATS,Immunologic Adjuvants,Breast cancer stage II,0.0099900099900099,Female Breast Cancer,Immunotherapy
TREATS,Pharmacotherapy,Inflammatory Breast Carcinoma,0.0109890109890109,Female Breast Cancer,Pharmacotherapy
TREATS,Epirubicin,Breast cancer stage II,0.0099900099900099,Female Breast Cancer,Chemotherapy
TREATS,Combination Chemotherapy,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Chemotherapy
TREATS,Excision,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Surgery
TREATS,Estrogen Replacement Therapy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Hormone Therapy
TREATS,adjuvant therapy,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Adjuvant Therapy
TREATS,Fluorouracil,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Chemotherapy
TREATS,X-Ray Therapy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Radiotherapy
TREATS,Excision,Ductal Breast Carcinoma,0.0009990009990009,Female Breast Cancer,Surgery
TREATS,Epirubicin,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Chemotherapy
TREATS,high-dose chemotherapy,Inflammatory Breast Carcinoma,0.0109890109890109,Female Breast Cancer,Chemotherapy
TREATS,Taxol,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Chemotherapy
TREATS,radical mastectomy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Surgery
TREATS,Maxillary left canine abutment,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Surgery
TREATS,Progestins,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Hormone Therapy
TREATS,Raloxifene,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Hormone Therapy
TREATS,cyclophosphamide/fluorouracil/methotrexate protocol,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,"Chemotherapy, Adjuvant",Breast cancer stage II,0.0099900099900099,Female Breast Cancer,Chemotherapy
TREATS,Quadrantectomy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Surgery
TREATS,Skin Transplantation,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Surgery
TREATS,Radiopharmaceuticals,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Radiotherapy
TREATS,Ifosfamide,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Chemotherapy
TREATS,Diethylstilbestrol,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Hormone Therapy
TREATS,Cytotoxic Chemotherapy,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Chemotherapy
TREATS,Lymph node excision,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Surgery
TREATS,radical mastectomy,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Surgery
TREATS,Cisplatin,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,Autologous Stem Cell Transplantation,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Surgery
TREATS,Lymph node excision,Carcinoma in situ of breast,0.0,Female Breast Cancer,Surgery
TREATS,Dissection,Breast cancer invasive NOS,0.0099900099900099,Female Breast Cancer,Surgery
TREATS,Gonadotropin-Releasing Hormone Analog,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Hormone Therapy
TREATS,Endocrine therapy,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Endocrine Therapy
TREATS,Autologous Stem Cell Transplantation,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Surgery
TREATS,Implantation procedure,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Surgery
TREATS,Pharmacotherapy,"Carcinoma, Ductal, Breast",0.0049950049950049,Female Breast Cancer,Pharmacotherapy
TREATS,Group Therapy,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Supportive Care
TREATS,Pharmaceutical Preparations,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Pharmacotherapy
TREATS,Brachytherapy,Breast cancer recurrent,0.0219780219780219,Recurrent Breast Cancer,Radiotherapy
TREATS,Fluorouracil,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Chemotherapy
TREATS,Etoposide,Breast cancer stage III,0.0079920079920079,Female Breast Cancer,Chemotherapy
TREATS,"Chemotherapy, Adjuvant",Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Chemotherapy
TREATS,"Transplantation, Autologous",Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Surgery
TREATS,"Radiotherapy, Intensity-Modulated",Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Radiotherapy
TREATS,Excision of neoplasm,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Surgery
TREATS,"Radiotherapy, Adjuvant",Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Radiotherapy
TREATS,Mandibular right third molar abutment,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Surgery
TREATS,Chemotherapy-Oncologic Procedure,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Chemotherapy
TREATS,Procedures on breast,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Procedures on Breast
TREATS,Mitoxantrone,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,Non-Steroidal Aromatase Inhibitor,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Hormone Therapy
TREATS,Neoadjuvant Therapy,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Adjuvant Therapy
TREATS,Biological Response Modifiers,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Immunotherapy
TREATS,Methotrexate,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Chemotherapy
TREATS,Buserelin|EREG|ESR1,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Hormone Therapy
TREATS,Medical Castration,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Supportive Care
TREATS,Excision,Noninfiltrating Intraductal Carcinoma,0.0129870129870129,Female Breast Cancer,Surgery
TREATS,Methotrexate,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,Tamoxifen,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Hormone Therapy
TREATS,CYCLOPHOSPHAMIDE TREATMENT,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,Quadrantectomy,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Surgery
TREATS,Vincristine,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Chemotherapy
TREATS,Estrogens,Carcinoma of Male Breast,0.0069930069930069,Male Breast Cancer,Hormone Therapy
TREATS,"Mastectomy, Subcutaneous",Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Surgery
TREATS,Operative Surgical Procedures,"Carcinoma, Ductal, Breast",0.0049950049950049,Female Breast Cancer,Surgery
TREATS,Medroxyprogesterone 17-Acetate,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Hormone Therapy
TREATS,"Radiation Therapy, Lymphatic",Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Radiotherapy
TREATS,Radiation therapy,Breast cancer recurrent,0.0219780219780219,Recurrent Breast Cancer,Radiotherapy
TREATS,Dissection,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Surgery
TREATS,"Radiotherapy, Adjuvant",Breast cancer stage III,0.0079920079920079,Female Breast Cancer,Radiotherapy
TREATS,Medroxyprogesterone 17-Acetate,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Hormone Therapy
TREATS,cyclophosphamide/fluorouracil/methotrexate protocol,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Chemotherapy
TREATS,Simple mastectomy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Surgery
TREATS,Mitoxantrone,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Chemotherapy
TREATS,Cyclophosphamide,Breast cancer stage III,0.0079920079920079,Female Breast Cancer,Chemotherapy
TREATS,radical mastectomy,Breast cancer stage II,0.0099900099900099,Female Breast Cancer,Surgery
TREATS,"Mastectomy, Subcutaneous",Breast cancer invasive NOS,0.0099900099900099,Female Breast Cancer,Surgery
TREATS,Megestrol Acetate,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Hormone Therapy
TREATS,Gonadotropin-Releasing Hormone Analog,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Hormone Therapy
TREATS,Estrone,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Hormone Therapy
TREATS,Androgen Antagonists,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Hormone Therapy
TREATS,cyclophosphamide/fluorouracil,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,Cisplatin,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Chemotherapy
TREATS,External radiotherapy NOS,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Radiotherapy
TREATS,Quadrantectomy,Breast cancer invasive NOS,0.0099900099900099,Female Breast Cancer,Surgery
TREATS,Mastectomy,Inflammatory Breast Carcinoma,0.0109890109890109,Female Breast Cancer,Surgery
TREATS,Supportive care,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Supportive Care
TREATS,Radiation therapy,Inflammatory Breast Carcinoma,0.0109890109890109,Female Breast Cancer,Radiotherapy
TREATS,adjuvant therapy,bilateral breast cancer,0.0009990009990009,Female Breast Cancer,Adjuvant Therapy
TREATS,adjuvant therapy,Breast cancer stage II,0.0099900099900099,Female Breast Cancer,Adjuvant Therapy
TREATS,Reconstructive Surgical Procedures,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Surgery
TREATS,Buserelin,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Hormone Therapy
TREATS,Buserelin,Carcinoma of Male Breast,0.0069930069930069,Male Breast Cancer,Hormone Therapy
TREATS,Radiation therapy,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Radiotherapy
TREATS,Adriamycin,Breast cancer recurrent,0.0219780219780219,Recurrent Breast Cancer,Chemotherapy
TREATS,Curative Surgery,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Surgery
TREATS,Cisplatin,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Chemotherapy
TREATS,Megestrol Acetate,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Hormone Therapy
TREATS,Operative Surgical Procedures,Ductal Breast Carcinoma,0.0009990009990009,Female Breast Cancer,Surgery
TREATS,Mastectomy,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Surgery
TREATS,Modified radical mastectomy,Breast cancer invasive NOS,0.0099900099900099,Female Breast Cancer,Surgery
TREATS,Postoperative chemotherapy,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Chemotherapy
TREATS,Operative Surgical Procedures,Breast cancer invasive NOS,0.0099900099900099,Female Breast Cancer,Surgery
TREATS,Modified radical mastectomy,"Carcinoma, Ductal, Breast",0.0049950049950049,Female Breast Cancer,Surgery
TREATS,Modified radical mastectomy,Inflammatory Breast Carcinoma,0.0109890109890109,Female Breast Cancer,Surgery
TREATS,Carboplatin,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,Oral anticoagulants,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Pharmacotherapy
TREATS,Cold Therapy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Supportive Care
TREATS,bendamustine,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Chemotherapy
TREATS,Aromatase Inhibitors,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Hormone Therapy
TREATS,halstead mastectomy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Surgery
TREATS,Excision,Breast cancer recurrent,0.0219780219780219,Recurrent Breast Cancer,Surgery
TREATS,Estradiol,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Radiotherapy
TREATS,high-dose chemotherapy,stage IIIA breast cancer,0.0,Other,Chemotherapy
TREATS,Local excision,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Surgery
TREATS,"Psychotherapy, Multiple",Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Supportive Care
TREATS,cyclophosphamide/fluorouracil/methotrexate/prednisone/tamoxifen protocol,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,"Antineoplastic Agents, Alkylating",Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Pharmacotherapy
TREATS,Progestins,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Hormone Therapy
TREATS,Chlorambucil,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Chemotherapy
TREATS,"Antineoplastic Agents, Hormonal",Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Pharmacotherapy
TREATS,Medroxyprogesterone 17-Acetate,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Hormone Therapy
TREATS,Palliative Surgery,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Surgery
TREATS,Adriamycin,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Chemotherapy
TREATS,Group Psychotherapy,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Supportive Care
TREATS,cyclophosphamide/doxorubicin/prednisone/teniposide protocol,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Chemotherapy
TREATS,Regional Chemotherapy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,Mitoxantrone,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Chemotherapy
TREATS,Methotrexate,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Chemotherapy
TREATS,3-hydroxytamoxifen,Breast cancer metastatic,0.0419580419580419,Female Breast Cancer,Hormone Therapy
TREATS,Vincristine,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Chemotherapy
TREATS,Mastectomy,Breast cancer stage II,0.0099900099900099,Female Breast Cancer,Surgery
TREATS,high-dose chemotherapy,Breast cancer recurrent,0.0219780219780219,Recurrent Breast Cancer,Chemotherapy
TREATS,"Chemotherapy, Adjuvant",Inflammatory Breast Carcinoma,0.0109890109890109,Female Breast Cancer,Chemotherapy
TREATS,Cyclophosphamide,Breast Carcinoma,0.0379620379620379,Female Breast Cancer,Chemotherapy
TREATS,Cyclophosphamide,Inflammatory Breast Carcinoma,0.0109890109890109,Female Breast Cancer,Chemotherapy
TREATS,3-hydroxytamoxifen,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Hormone Therapy
TREATS,Tamoxifen,Inflammatory Breast Carcinoma,0.0109890109890109,Female Breast Cancer,Hormone Therapy
TREATS,Group Psychotherapy,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Supportive Care
TREATS,Peripheral Stem Cell Transplantation,Malignant neoplasm of breast,0.1928071928071928,Female Breast Cancer,Surgery
