PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score,Cancer_Type,Category
DIAGNOSES,Excision biopsy,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Biopsy
DIAGNOSES,Biopsy,Breast Carcinoma,0.0509490509490509,Female Breast Cancer,Biopsy
DIAGNOSES,Digital mammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Imaging
DIAGNOSES,Genetic screening method,bilateral breast cancer,0.0019980019980019,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Fine needle aspiration biopsy,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer,Biopsy
DIAGNOSES,Biopsy,Inflammatory Breast Carcinoma,0.0059940059940059,Female Breast Cancer,Biopsy
DIAGNOSES,Excision biopsy,Ductal Breast Carcinoma,0.0049950049950049,Female Breast Cancer,Biopsy
DIAGNOSES,Biopsy,Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer,Biopsy
DIAGNOSES,High Throughput Screening,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Core needle biopsy,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Biopsy
DIAGNOSES,Biopsy,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer,Biopsy
DIAGNOSES,Incisional biopsy - action,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer,Biopsy
DIAGNOSES,Core needle biopsy,Breast Carcinoma,0.0509490509490509,Female Breast Cancer,Biopsy
DIAGNOSES,Fine needle aspiration biopsy,Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer,Biopsy
DIAGNOSES,Mammography,Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer,Imaging
DIAGNOSES,Fine needle aspiration biopsy,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer,Biopsy
DIAGNOSES,Sentinel Lymph Node Biopsy,Breast Carcinoma,0.0509490509490509,Female Breast Cancer,Biopsy
DIAGNOSES,Incisional biopsy - action,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Biopsy
DIAGNOSES,Needle biopsy procedure,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer,Biopsy
DIAGNOSES,Fine needle aspiration biopsy,Ductal Breast Carcinoma,0.0049950049950049,Female Breast Cancer,Biopsy
DIAGNOSES,Sentinel Lymph Node Biopsy,Carcinoma of Male Breast,0.0059940059940059,Male Breast Cancer,Biopsy
DIAGNOSES,Mammography,Carcinoma in situ of breast,0.0,Female Breast Cancer,Imaging
DIAGNOSES,Mammography,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer,Imaging
DIAGNOSES,Screening Examination,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Puncture biopsy,Locally advanced breast cancer,0.0019980019980019,Female Breast Cancer,Biopsy
DIAGNOSES,Scintimammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Imaging
DIAGNOSES,Mammography,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer,Imaging
DIAGNOSES,Sentinel Lymph Node Biopsy,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer,Biopsy
DIAGNOSES,Liquid Biopsy,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer,Biopsy
DIAGNOSES,Screening procedure,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Sentinel Lymph Node Biopsy,Papillary carcinoma of the breast,0.0009990009990009,Female Breast Cancer,Biopsy
DIAGNOSES,peripheral blood profile,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Blood Tests
DIAGNOSES,Contrast enhanced spectral mammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Imaging
DIAGNOSES,Color doppler ultrasound,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Imaging
DIAGNOSES,Digital Mammography,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Imaging
DIAGNOSES,Genetic screening method,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Digital Mammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Imaging
DIAGNOSES,Contrast-Enhanced Mammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Imaging
DIAGNOSES,Contrast-Enhanced Ultrasound,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Imaging
DIAGNOSES,Image-Guided Biopsy,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Biopsy
DIAGNOSES,Core needle biopsy,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer,Biopsy
DIAGNOSES,Liquid Biopsy,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer,Biopsy
DIAGNOSES,Biopsy,Secondary malignant neoplasm of breast,0.0049950049950049,Female Breast Cancer,Biopsy
DIAGNOSES,Core needle biopsy,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer,Biopsy
DIAGNOSES,Sentinel Lymph Node Biopsy,Inflammatory Breast Carcinoma,0.0059940059940059,Female Breast Cancer,Biopsy
DIAGNOSES,Genetic screening method,Hereditary Breast and Ovarian Cancer Syndrome,0.0,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Sentinel Lymph Node Biopsy,Locally advanced breast cancer,0.0019980019980019,Female Breast Cancer,Biopsy
DIAGNOSES,Screening Method,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Ultrasound-Guided Core Biopsy,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Imaging
DIAGNOSES,B mode ultrasound,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Imaging
DIAGNOSES,Screening procedure,"Breast Cancer, Familial",0.0049950049950049,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Screening procedure,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Biopsy,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer,Biopsy
DIAGNOSES,Vacuum assisted biopsy,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Biopsy
DIAGNOSES,Biopsy,estrogen receptor-positive breast cancer,0.0049950049950049,Female Breast Cancer,Biopsy
DIAGNOSES,Excision biopsy,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer,Biopsy
DIAGNOSES,Endoscopic biopsy,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer,Biopsy
DIAGNOSES,Incisional biopsy - action,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Biopsy
DIAGNOSES,Puncture biopsy,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Biopsy
DIAGNOSES,Sentinel Lymph Node Biopsy,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer,Biopsy
DIAGNOSES,Mammography,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer,Imaging
DIAGNOSES,Incisional biopsy - action,Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer,Biopsy
DIAGNOSES,Mammography,Familial cancer of breast,0.0059940059940059,Female Breast Cancer,Imaging
DIAGNOSES,Core needle biopsy,bilateral breast cancer,0.0019980019980019,Female Breast Cancer,Biopsy
DIAGNOSES,Needle biopsy procedure,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer,Biopsy
MEASURES,Mammography,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Imaging
DIAGNOSES,Biopsy,Ductal Breast Carcinoma,0.0049950049950049,Female Breast Cancer,Biopsy
DIAGNOSES,Core needle biopsy,Inflammatory Breast Carcinoma,0.0059940059940059,Female Breast Cancer,Biopsy
MEASURES,Core needle biopsy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Biopsy
DIAGNOSES,Surgical biopsy,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Biopsy
DIAGNOSES,Biopsy,Carcinoma of Male Breast,0.0059940059940059,Male Breast Cancer,Biopsy
DIAGNOSES,Needle biopsy procedure,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Biopsy
DIAGNOSES,Mammography,Contralateral breast cancer,0.0049950049950049,Female Breast Cancer,Imaging
DIAGNOSES,Mammography,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer,Imaging
DIAGNOSES,Mammography,Carcinoma of Male Breast,0.0059940059940059,Male Breast Cancer,Imaging
MEASURES,Fine needle aspiration biopsy,Breast Carcinoma,0.0509490509490509,Female Breast Cancer,Biopsy
DIAGNOSES,Sentinel Lymph Node Biopsy,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer,Biopsy
DIAGNOSES,Blood Tests,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Blood Tests
MEASURES,Mammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Imaging
MEASURES,Core needle biopsy,Breast Carcinoma,0.0509490509490509,Female Breast Cancer,Biopsy
DIAGNOSES,Liquid Biopsy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Biopsy
DIAGNOSES,Screening procedure,Inflammatory Breast Carcinoma,0.0059940059940059,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Screening procedure,Basal-Like Breast Carcinoma,0.0019980019980019,Female Breast Cancer,Early Diagnosis
DIAGNOSES,MRI guided biopsy,Ductal Breast Carcinoma,0.0049950049950049,Female Breast Cancer,Biopsy
DIAGNOSES,Contrast enhanced spectral mammography,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer,Imaging
DIAGNOSES,Mammography,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer,Imaging
DIAGNOSES,Liquid Biopsy,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer,Biopsy
DIAGNOSES,Ultrasound guided biopsy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Imaging
DIAGNOSES,Biopsy,malignant neoplasm of breast staging,0.0,Female Breast Cancer,Biopsy
MEASURES,Contrast enhanced spectral mammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Imaging
DIAGNOSES,Digital Mammography,Breast Carcinoma,0.0509490509490509,Female Breast Cancer,Imaging
DIAGNOSES,Screening procedure,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Genetic screening method,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Sentinel Lymph Node Biopsy,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer,Biopsy
DIAGNOSES,Vacuum assisted biopsy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Biopsy
DIAGNOSES,Biopsy of lymph node using ultrasound guidance,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer,Imaging
DIAGNOSES,Core needle biopsy,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer,Biopsy
DIAGNOSES,Screening procedure,malignant neoplasm of breast staging,0.0,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Contrast-Enhanced Mammography,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Imaging
DIAGNOSES,Screening procedure,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Scintimammography,Locally advanced breast cancer,0.0019980019980019,Female Breast Cancer,Imaging
MEASURES,Contrast-Enhanced Ultrasound,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Imaging
DIAGNOSES,Color doppler ultrasound,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer,Imaging
DIAGNOSES,Bone marrow biopsy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Biopsy
DIAGNOSES,Excision biopsy,Breast Carcinoma,0.0509490509490509,Female Breast Cancer,Biopsy
DIAGNOSES,Puncture biopsy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Biopsy
DIAGNOSES,Fine needle aspiration biopsy,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Biopsy
DIAGNOSES,Trucut biopsy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Biopsy
DIAGNOSES,Screening Examination,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Breast Imaging Reporting and Data System Mammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Imaging
DIAGNOSES,Digital mammography,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Imaging
DIAGNOSES,Puncture biopsy,Breast Carcinoma,0.0509490509490509,Female Breast Cancer,Biopsy
DIAGNOSES,Fine needle aspiration biopsy,Inflammatory Breast Carcinoma,0.0059940059940059,Female Breast Cancer,Biopsy
DIAGNOSES,Core needle biopsy,estrogen receptor-positive breast cancer,0.0049950049950049,Female Breast Cancer,Biopsy
DIAGNOSES,Biopsy of breast,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Biopsy
DIAGNOSES,Biopsy,Breast cancer stage III,0.0029970029970029,Female Breast Cancer,Biopsy
DIAGNOSES,High-Throughput Screening,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Liquid Biopsy,estrogen receptor-positive breast cancer,0.0049950049950049,Female Breast Cancer,Biopsy
DIAGNOSES,Fine needle aspiration biopsy,Invasive Ductal Breast Carcinoma,0.0019980019980019,Female Breast Cancer,Biopsy
DIAGNOSES,Screening for malignant neoplasm of lung,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Needle biopsy procedure,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer,Biopsy
DIAGNOSES,Screening procedure,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Ultrasound Tomography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Imaging
DIAGNOSES,Mammography,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer,Imaging
DIAGNOSES,Genetic screening method,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Needle biopsy procedure,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer,Biopsy
DIAGNOSES,Xeromammography,Breast Carcinoma,0.0509490509490509,Female Breast Cancer,Imaging
DIAGNOSES,Genetic screening method,Familial cancer of breast,0.0059940059940059,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Endoscopic biopsy,Breast Carcinoma,0.0509490509490509,Female Breast Cancer,Biopsy
DIAGNOSES,Orbital biopsy,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer,Biopsy
DIAGNOSES,Film screen mammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Imaging
DIAGNOSES,Doppler Ultrasound,Breast Carcinoma,0.0509490509490509,Female Breast Cancer,Imaging
MEASURES,Excision biopsy,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Biopsy
DIAGNOSES,Surgical biopsy,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer,Biopsy
DIAGNOSES,Muscle biopsy,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer,Biopsy
DIAGNOSES,Doppler Ultrasound,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer,Imaging
DIAGNOSES,Surgical biopsy,Breast Carcinoma,0.0509490509490509,Female Breast Cancer,Biopsy
DIAGNOSES,Digital mammography,Breast Carcinoma,0.0509490509490509,Female Breast Cancer,Imaging
MEASURES,Core needle biopsy,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer,Biopsy
DIAGNOSES,Sentinel Lymph Node Biopsy,Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer,Biopsy
MEASURES,Digital mammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Imaging
MEASURES,Mammography,bilateral breast cancer,0.0019980019980019,Female Breast Cancer,Imaging
DIAGNOSES,Biopsy of ovary,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer,Biopsy
DIAGNOSES,Surgical biopsy,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer,Biopsy
DIAGNOSES,Genetic screening method,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Screening procedure,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Punch biopsy (procedure),Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer,Biopsy
DIAGNOSES,Genetic screening method,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Ultrasound examination,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Imaging
DIAGNOSES,Positron Emission Mammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Imaging
DIAGNOSES,Bone marrow biopsy,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer,Biopsy
DIAGNOSES,Contrast enhanced spectral mammography,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer,Imaging
DIAGNOSES,Biopsy,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer,Biopsy
DIAGNOSES,Digital Mammography,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer,Imaging
DIAGNOSES,Genetic screening method,"Breast Cancer, Familial",0.0049950049950049,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Core needle biopsy,Secondary malignant neoplasm of breast,0.0049950049950049,Female Breast Cancer,Biopsy
MEASURES,Mammography,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer,Imaging
MEASURES,Contrast-Enhanced Mammography,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Imaging
DIAGNOSES,Mass Screening,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Biopsy sampling,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Biopsy
DIAGNOSES,Needle biopsy procedure,bilateral breast cancer,0.0019980019980019,Female Breast Cancer,Biopsy
DIAGNOSES,Biopsy of prostate,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Biopsy
DIAGNOSES,Genetic screening method,Carcinoma of Male Breast,0.0059940059940059,Male Breast Cancer,Early Diagnosis
DIAGNOSES,Excision biopsy,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer,Biopsy
DIAGNOSES,Needle biopsy procedure,Inflammatory Breast Carcinoma,0.0059940059940059,Female Breast Cancer,Biopsy
DIAGNOSES,Sentinel Lymph Node Biopsy,estrogen receptor-positive breast cancer,0.0049950049950049,Female Breast Cancer,Biopsy
DIAGNOSES,Biopsy,Female Breast Carcinoma,0.0069930069930069,Female Breast Cancer,Biopsy
DIAGNOSES,Mammography,malignant neoplasm of breast staging,0.0,Female Breast Cancer,Imaging
DIAGNOSES,Mammography,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer,Imaging
DIAGNOSES,Contrast-Enhanced Ultrasound,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer,Imaging
DIAGNOSES,Mammography,Invasive Ductal Breast Carcinoma,0.0019980019980019,Female Breast Cancer,Imaging
DIAGNOSES,Fine needle aspiration of breast,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Biopsy
DIAGNOSES,MRI guided biopsy,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Biopsy
DIAGNOSES,Contrast-Enhanced Ultrasound,Papillary carcinoma of the breast,0.0009990009990009,Female Breast Cancer,Imaging
DIAGNOSES,screening examination,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Biopsy of skin procedure,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer,Biopsy
DIAGNOSES,Mammography,Female Breast Carcinoma,0.0069930069930069,Female Breast Cancer,Imaging
DIAGNOSES,Contrast-Enhanced Ultrasound,Stage 0 Breast Cancer AJCC v6 and v7,0.0,Female Breast Cancer,Imaging
DIAGNOSES,Bone marrow biopsy,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer,Biopsy
MEASURES,Genetic Screening,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Xeromammography,bilateral breast cancer,0.0019980019980019,Female Breast Cancer,Imaging
MEASURES,Sentinel Lymph Node Biopsy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Biopsy
DIAGNOSES,Bilateral mammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Imaging
DIAGNOSES,Doppler Ultrasound,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer,Imaging
DIAGNOSES,Incisional biopsy - action,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer,Biopsy
DIAGNOSES,Ultrasound examination,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Imaging
DIAGNOSES,Puncture biopsy,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer,Biopsy
DIAGNOSES,Digital mammography,bilateral breast cancer,0.0019980019980019,Female Breast Cancer,Imaging
DIAGNOSES,Biopsy,Recurrent Breast Carcinoma,0.0019980019980019,Recurrent Breast Cancer,Biopsy
DIAGNOSES,Biopsy,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer,Biopsy
DIAGNOSES,Mammography,contralateral breast cancer,0.0,Female Breast Cancer,Imaging
DIAGNOSES,Biopsy of skin procedure,Inflammatory Breast Carcinoma,0.0059940059940059,Female Breast Cancer,Biopsy
DIAGNOSES,Contrast enhanced spectral mammography,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Imaging
DIAGNOSES,Biopsy,Triple-Negative Breast Carcinoma,0.0,Female Breast Cancer,Biopsy
DIAGNOSES,Punch biopsy (procedure),Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Biopsy
DIAGNOSES,Positron Emission Mammography,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer,Imaging
DIAGNOSES,Biopsy of skin procedure,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Biopsy
DIAGNOSES,Mass Screening,Female Breast Carcinoma,0.0069930069930069,Female Breast Cancer,Early Diagnosis
MEASURES,Genetic screening method,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Early Diagnosis
MEASURES,Doppler Ultrasound,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Imaging
DIAGNOSES,Puncture biopsy,bilateral breast cancer,0.0019980019980019,Female Breast Cancer,Biopsy
MEASURES,Biopsy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer,Biopsy
DIAGNOSES,Orbital biopsy,Breast Carcinoma,0.0509490509490509,Female Breast Cancer,Biopsy
DIAGNOSES,Biopsy of skin procedure,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer,Biopsy
DIAGNOSES,Genetic screening method,Female Breast Carcinoma,0.0069930069930069,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Genetic Screening,Familial cancer of breast,0.0059940059940059,Female Breast Cancer,Early Diagnosis
DIAGNOSES,Biopsy,bilateral breast cancer,0.0019980019980019,Female Breast Cancer,Biopsy
DIAGNOSES,Incisional biopsy - action,Breast Carcinoma,0.0509490509490509,Female Breast Cancer,Biopsy
DIAGNOSES,Specimen mammography,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer,Imaging
DIAGNOSES,Sentinel Lymph Node Biopsy,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer,Biopsy
DIAGNOSES,Biopsy,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer,Biopsy
DIAGNOSES,Contrast-Enhanced Ultrasound,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer,Imaging
DIAGNOSES,Needle biopsy procedure,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer,Biopsy
