title,factuality_score
Postoperative chemotherapy,0.0099900
Neoadjuvant Chemotherapy,0.0439560
Neoadjuvant Chemotherapy,0.0009990
doxorubicin,0.0439560
Neoadjuvant Chemotherapy,0.1928072
Neoadjuvant Chemotherapy,0.0379620
"Chemotherapy, Adjuvant",0.0079920
doxorubicin liposome,0.0289710
Neoadjuvant Chemotherapy,0.0079920
epirubicin,0.0439560
carboplatin,0.0439560
Neoadjuvant Chemotherapy,0.0099900
Systemic Chemotherapy,0.1928072
cyclophosphamide,0.0009990
Chemotherapy Regimen,0.0019980
Photochemotherapy,0.0439560
Docetaxel/Cyclophosphamide,0.1928072
cisplatin,0.1928072
Neoadjuvant Chemotherapy,0.0029970
Carboplatin/Paclitaxel,0.0089910
Transarterial Chemoembolization,0.0009990
"Chemotherapy, Adjuvant",0.0009990
cyclophosphamide,0.0019980
capecitabine/cyclophosphamide,0.0289710
Cytotoxic Chemotherapy,0.0439560
Epirubicin Regimen,0.1928072
Neoadjuvant Chemotherapy,0.0089910
Neoadjuvant Chemotherapy,0.0059940
doxorubicin,0.0009990
fluorouracil,0.1928072
Cyclophosphamide Regimen,0.1928072
Anthracyclines,0.0439560
Dose-dense Chemotherapy,0.1928072
doxorubicin,0.0289710
Neoadjuvant Chemoradiotherapy,0.0009990
doxorubicin,0.0129870
carboplatin,0.1928072
Chemoimmunotherapy,0.0439560
doxorubicin liposome,0.0089910
Radiation therapy following chemotherapy,0.1928072
Metronomic Chemotherapy,0.1928072
Neoadjuvant Chemotherapy,0.0139860
Chemotherapy Regimen,0.0439560
Carboplatin/Etoposide/Melphalan Regimen,0.0009990
vincristine,0.1928072
Pre-operative chemotherapy,0.0439560
"Chemoradiotherapy, Adjuvant",0.1928072
Chemoembolization,0.0289710
Dose-dense Chemotherapy,0.0439560
Dose-dense Chemotherapy,0.0089910
cyclophosphamide,0.0089910
carmustine/cytarabine/etoposide/melphalan regimen,0.1928072
carboplatin,0.0089910
high-dose chemotherapy,0.0099900
4'-deoxydoxorubicin,0.1928072
cyclophosphamide/fluorouracil/methotrexate/prednisone protocol,0.0419580
cyclophosphamide/fluorouracil/methotrexate/prednisone protocol,0.1928072
cyclophosphamide/fluorouracil,0.0099900
Chemotherapy-Oncologic Procedure,0.0109890
Cytotoxic Chemotherapy,0.0379620
Anthracyclines,0.0379620
Doxorubicin,0.0109890
Liposomal Doxorubicin,0.0419580
Chemotherapeutic agent,0.0009990
Chemopreventive Agent,0.0419580
Cisplatin,0.0009990
CHEMOTHERAPY DOXORUBICIN,0.1928072
high-dose chemotherapy,0.0079920
"Chemotherapy, Adjuvant",0.0419580
Methotrexate,0.0109890
Chemotherapy-Oncologic Procedure,0.0099900
Myeloablative Chemotherapy,0.1928072
Taxol,0.0379620
Chemotherapy-Oncologic Procedure,0.0379620
Carboplatin,0.0000000
Doxorubicin Hydrochloride,0.1928072
1-hexylcarbamoyl-5-fluorouracil,0.1928072
BR96-doxorubicin immunoconjugate,0.0419580
Fluorouracil,0.0109890
Epirubicin,0.0109890
Taxol,0.0439560
doxorubicin liposome,0.0439560
Cytotoxic Chemotherapy,0.0289710
"Chemotherapy, Adjuvant",0.0000000
Cyclophosphamide/Epirubicin,0.0439560
cyclophosphamide,0.0079920
Carboplatin/Paclitaxel,0.0439560
doxorubicin,0.0109890
Anthracyclines,0.0289710
Cyclophosphamide Regimen,0.0289710
Cyclophosphamide therapy,0.0289710
carboplatin,0.0019980
Chemotherapy Regimen,0.1928072
Anthracyclines,0.0009990
Neoadjuvant Chemotherapy,0.0000000
cyclophosphamide,0.0439560
Carboplatin/Paclitaxel/Trastuzumab Regimen,0.1928072
Neoadjuvant Chemotherapy,0.0109890
Liposomal Doxorubicin Regimen,0.1928072
Antineoplastic Combined Chemotherapy Protocols,0.1928072
Chemotherapy Drugs Adminstered,0.1928072
cyclophosphamide,0.0139860
bendamustine,0.1928072
bendamustine,0.0289710
Chemotherapy cycle,0.1928072
Neoadjuvant Chemotherapy,0.0019980
Chemoimmunotherapy,0.1928072
Chemotherapy Regimen,0.0089910
epirubicin,0.1928072
fluorouracil,0.0059940
Anthracyclines,0.0059940
carboplatin/gemcitabine,0.0439560
fluorouracil,0.0019980
Chemoradiotherapy,0.1928072
Chemoprevention,0.0000000
Metronomic Chemotherapy,0.0289710
doxorubicin liposome,0.0019980
doxorubicin,0.0099900
"Chemotherapy, Adjuvant",0.0139860
doxorubicin-HPMA conjugate,0.1928072
Fluorouracil,0.0079920
doxorubicin-heparin,0.1928072
Carboplatin,0.0099900
Chlorambucil,0.1928072
1-(phenoxycarbonyloxymethyl)-5-fluorouracil,0.1928072
Cisplatin,0.0109890
Fluorouracil,0.0099900
cyclophosphamide/fluorouracil,0.0419580
cyclophosphamide/fluorouracil/methotrexate protocol,0.0419580
Doxorubicin Hydrochloride,0.0419580
cisplatin/cyclophosphamide/doxorubicin/etoposide chemotherapy protocol,0.1928072
bendamustine,0.0419580
Chemotherapy cycle,0.0379620
Vincristine Sulfate,0.1928072
Chemoembolisation,0.1928072
Chemotherapeutic agent,0.0099900
Chemotherapy-Oncologic Procedure,0.0000000
Etoposide,0.0379620
doxorubicin/fluorouracil/mitomycin protocol,0.1928072
fluorouracil/leucovorin calcium/mitoxantrone,0.0379620
Vincristine,0.0379620
Intrathecal Chemotherapy,0.0419580
Cisplatin,0.0079920
Chemoembolisation,0.0419580
Pre-operative chemotherapy,0.0009990
Pre-operative chemotherapy,0.0089910
Chemo-radiotherapy,0.1928072
cyclophosphamide,0.0059940
epirubicin,0.0019980
fluorouracil,0.0009990
cisplatin,0.0379620
doxorubicin,0.0379620
Chemotherapy Regimen,0.0289710
Systemic Chemotherapy,0.0439560
Pre-operative chemotherapy,0.0099900
doxorubicin liposome,0.0079920
Electrochemotherapy,0.1928072
cyclophosphamide/doxorubicin protocol,0.0000000
epirubicin,0.0059940
doxorubicin,0.0000000
Cyclophosphamide therapy,0.1928072
Gemcitabine-Taxol Regimen,0.0289710
Concurrent Chemotherapy,0.1928072
Anthracyclines,0.0089910
Cyclophosphamide/Paclitaxel,0.1928072
etoposide,0.0439560
High Dose Chemotherapy,0.0439560
methotrexate,0.1928072
fluorouracil,0.0439560
Metronomic Chemotherapy,0.0019980
Combination Chemotherapy,0.0109890
cyclophosphamide/fluorouracil/methotrexate protocol,0.0099900
Fluorouracil,0.0049950
Regional Chemotherapy,0.0379620
Doxorubicin,0.0079920
Epirubicin Hydrochloride,0.1928072
Mitoxantrone Hydrochloride,0.1928072
Myeloablative Chemotherapy,0.0379620
Carboplatin/Paclitaxel,0.0019980
cyclophosphamide,0.0379620
cyclophosphamide,0.0000000
Oral chemotherapy,0.0289710
Antineoplastic Combined Chemotherapy Protocols,0.0439560
doxorubicin liposome,0.0099900
Chemoradiotherapy,0.0439560
Carboplatin/Paclitaxel,0.1928072
Dose-dense Chemotherapy,0.0059940
cyclophosphamide/methotrexate/prednisone/vincristine protocol,0.1928072
cyclophosphamide,0.0289710
carboplatin,0.0289710
Anthracyclines,0.0099900
Concurrent Chemotherapy,0.0439560
Chemotherapy Regimen,0.0059940
Chemoembolization,0.1928072
doxorubicin,0.0019980
"Chemotherapy, Adjuvant",0.0049950
Epirubicin Injectable Solution,0.1928072
Anthracyclines,0.0109890
Ifosfamide,0.0099900
Pre-operative chemotherapy,0.0079920
4'-deoxydoxorubicin,0.0419580
Photochemotherapy,0.0419580
"Chemotherapy, Adjuvant",0.0129870
Hepatic arterial infusion chemotherapy,0.0289710
"Chemotherapy, single agent",0.0289710
High Dose Chemotherapy,0.1928072
Cytotoxic Chemotherapy,0.0059940
Preoperative Chemotherapy,0.0009990
Metronomic Chemotherapy,0.0439560
Adriamycin,0.0439560
cyclophosphamide/doxorubicin protocol,0.1928072
Myelosuppressive Chemotherapy,0.0289710
doxorubicin,0.0089910
Oral chemotherapy,0.0019980
carboplatin,0.0009990
Postoperative chemotherapy,0.0439560
Myelosuppressive Chemotherapy,0.1928072
Photochemotherapy,0.0139860
Carboplatin,0.0379620
chemoprotection,0.1928072
Ifosfamide,0.0379620
cyclophosphamide/doxorubicin protocol,0.0419580
cyclophosphamide/doxorubicin/fluorouracil protocol,0.0419580
4'-deoxy-4'-iododoxorubicin,0.0419580
Miscellaneous Chemoprotective Agent,0.0419580
Adriamycin,0.0099900
Cisplatin,0.0000000
etoposide phosphate,0.1928072
Chemotherapy Regimen,0.0009990
Adriamycin,0.0009990
Chemotherapy Regimen,0.0000000
Doxorubicin Regimen,0.0439560
bendamustine,0.0019980
Postoperative chemotherapy,0.0139860
doxorubicin,0.0079920
methotrexate,0.0439560
Neoadjuvant Chemotherapy,0.0129870
"Chemotherapy, single agent",0.0089910
Photochemotherapy,0.0289710
High Dose Chemotherapy,0.0079920
Systemic Chemotherapy,0.0059940
Postoperative chemotherapy,0.0049950
Radiochemotherapy NOS,0.0049950
chemoprotection,0.0419580
Combination Chemotherapy,0.0079920
Chlorambucil,0.0379620
Taxol,0.0099900
Chemoprevention,0.0419580
Chemotherapy cycle,0.0099900
Oral chemotherapy,0.0379620
Chemotherapy-Oncologic Procedure,0.0079920
Doxorubicin,0.0129870
cyclophosphamide/fluorouracil,0.0379620
Regional Chemotherapy,0.0419580
Chemotherapy care education,0.1928072
Cytotoxic Chemotherapy,0.0079920
Anthracyclines,0.0000000
Lyso-Thermosensitive Liposome Doxorubicin,0.0000000
Cisplatin/Gemcitabine,0.0439560
fluorouracil,0.0139860
Hepatic arterial infusion chemotherapy,0.1928072
cyclophosphamide,0.0129870
cyclophosphamide/doxorubicin protocol,0.0089910
Neoadjuvant Chemoradiotherapy,0.0109890
Chemotherapy cycle,0.0419580
Methotrexate,0.0079920
Photochemotherapy,0.0109890
Etoposide,0.0099900
Chemopreventive Agent,0.0379620
Adriamycin,0.0109890
Cytotoxic agent,0.0379620
Chemotherapeutic agent,0.0379620
Adriamycin,0.0079920
Chemoprevention,0.0379620
Miscellaneous Chemoprotective Agent,0.1928072
Intravenous chemotherapy,0.0419580
cyclophosphamide/doxorubicin/fluorouracil protocol,0.0379620
Liposomal Doxorubicin,0.0379620
Doxorubicin,0.0009990
vincristine liposomal,0.0419580
Chemotherapy,0.1928072
Cytotoxic Chemotherapy,0.0019980
cyclophosphamide,0.0099900
Neoadjuvant Chemotherapy,0.0289710
doxorubicin,0.0139860
Biochemotherapy,0.0059940
Adriamycin-Cytoxan Regimen,0.1928072
epirubicin,0.0139860
"Chemotherapy, Adjuvant",0.0019980
Chemopreventive Agent,0.0129870
doxorubicin hydrochloride liposome,0.0000000
Antineoplastic Chemotherapy Protocols,0.1928072
Intravenous chemotherapy,0.0009990
anastrozole,0.1928072
ERBB2 gene|ERBB2,0.1928072
antagonists,0.1928072
Tannic Acid,0.1928072
docetaxel,0.0419580
UCN 01,0.0419580
taxane,0.0419580
Selective Estrogen Receptor Modulators,0.1928072
Prolactin|PRL,0.1928072
Treatment Protocols,0.1928072
everolimus,0.0419580
mesylate,0.0419580
Toremifene,0.0419580
Taxanes,0.1928072
halichondrin B,0.0419580
Screening mammography,0.1928072
Toremifene,0.1928072
Molecular Target,0.1928072
soy protein isolate,0.1928072
pertuzumab,0.0419580
Paclitaxel,0.1928072
taxane,0.1928072
bortezomib,0.1928072
Hydroxychloroquine,0.1928072
Estrogen Antagonists,0.1928072
Placebos,0.0419580
educational intervention,0.1928072
Agent,0.1928072
"EPIDERMAL GROWTH FACTOR, HUMAN",0.1928072
Detection,0.1928072
resveratrol,0.1928072
Cancer Treatment,0.1928072
Oleic Acid,0.1928072
amrubicin,0.0419580
zoledronic acid,0.0419580
deguelin,0.1928072
exemestane,0.1928072
intervention program,0.1928072
Pharmacologic Substance,0.1928072
"2,5-dichloro-4-bromophenol",0.1928072
zoledronic acid,0.1928072
Ovarian Stimulation,0.1928072
Gonadotropins,0.1928072
Treatment Protocols,0.0419580
Paclitaxel,0.0419580
Thioridazine,0.1928072
Breast Cancer Treatment,0.1928072
capecitabine,0.0419580
fluoropyrimidine,0.0419580
Vaccination,0.0419580
Sirolimus (substance),0.1928072
Supplementation,0.1928072
Simvastatin,0.0109890
peer intervention,0.1928072
docetaxel,0.1928072
Anti-Progestin,0.1928072
Prolactin,0.1928072
Topoisomerase 1 inhibitor,0.0419580
"7,3'-dihydroxy-4'-methoxyisoflavone",0.1928072
letrozole,0.1928072
mTOR Inhibitor,0.1928072
piperine,0.1928072
artemisinine,0.1928072
Diphosphonates,0.1928072
Induced Hyperthermia,0.1928072
Mammaplasty,0.1928072
Leuprolide,0.1928072
Endostatins,0.1928072
Agent,0.0419580
Vinca Alkaloids,0.1928072
Metformin,0.1928072
plasmepsin II,0.1928072
Taxanes,0.0419580
ixabepilone,0.0419580
Retinoids,0.1928072
artesunate,0.1928072
capecitabine,0.1928072
resistance education,0.1928072
Prevention,0.1928072
everolimus,0.1928072
small molecule,0.1928072
Disulfiram,0.1928072
Curcumin,0.1928072
pertuzumab,0.1928072
Lead compound,0.1928072
hepatic arterial infusion,0.1928072
Advance,0.1928072
Therapeutic agent (substance),0.1928072
Berberine,0.1928072
"2,2'-azino-di-(3-ethylbenzothiazoline)-6-sulfonic acid",0.1928072
Dalteparin,0.0419580
17-Ketosteroids,0.1928072
Vaccination,0.1928072
trichostatin A,0.1928072
Antimetabolites,0.0419580
Leukapheresis,0.1928072
Tubulin Binding Agent,0.0419580
Transsphenoidal hypophysectomy,0.0419580
gemcitabine,0.1928072
Induction,0.1928072
Fadrozole Monohydrochloride,0.1928072
Interferon-beta,0.1928072
Mitomycin,0.1928072
Epidermal Growth Factor Receptor|EGFR,0.1928072
Bilateral adrenalectomy,0.0419580
amidronate,0.1928072
Intramedullary Nailing,0.1928072
Leucovorin,0.0419580
Antibodies,0.0419580
chloroquine diphosphate,0.1928072
Amino Acids,0.1928072
Docosahexaenoic Acids,0.1928072
Fenretinide,0.1928072
Filgrastim,0.1928072
vinorelbine,0.0419580
Hypophysectomy,0.1928072
Taxoids,0.0419580
Treatment Protocols,0.0379620
Adrenalectomy,0.0419580
Hypophysectomy,0.0419580
Melphalan|PAM,0.1928072
G207,0.1928072
Trifluoperazine,0.0419580
Levamisole,0.1928072
Hormones,0.1928072
Mitomycin,0.0419580
Masteril,0.1928072
dietary intervention,0.1928072
edatrexate,0.1928072
rhizoxin,0.1928072
Clodronate,0.1928072
epigallocatechin gallate,0.1928072
Succinates,0.1928072
antitumor agent,0.1928072
Folic Acid,0.1928072
METHYLATE,0.1928072
Nolvadex,0.0419580
Prodrugs,0.1928072
Argipressin,0.1928072
Placebos,0.1928072
BLUE DYE,0.1928072
Guide device,0.0419580
Premarin,0.1928072
Boards,0.1928072
Ovariectomy,0.1928072
PS-K,0.1928072
Aspiration-action,0.1928072
fluoropyrimidine,0.1928072
Intra-Arterial Infusions,0.0109890
Carmustine,0.1928072
Melatonin,0.1928072
bisantrene,0.0419580
Mitolactol,0.1928072
Citrate,0.0419580
disorder control,0.1928072
Radicals (chemistry),0.1928072
Corticotropin|POMC,0.1928072
CGS-16949A,0.0419580
"Contraceptives, Oral",0.1928072
Vindesine,0.0419580
Dextran,0.1928072
dihydroxy-vitamin D3,0.1928072
Aminoglutethimide,0.1928072
prednisolone,0.1928072
Implants,0.1928072
Pirarubicin,0.1928072
formestane,0.1928072
Serum cortisol,0.1928072
mepitiostane,0.1928072
artery infusion,0.1928072
Polyamines,0.1928072
Aclarubicin,0.1928072
Antipyrine,0.1928072
Dexamethasone,0.0419580
Progesterone,0.1928072
Testosterone,0.1928072
Combination Drug Therapy,0.0419580
Estrogen Antagonists,0.0419580
CGS-16949A,0.1928072
Dopamine,0.1928072
Dipyridamole,0.0419580
agonists,0.1928072
chlorozotocin,0.1928072
treatment method,0.1928072
particle,0.1928072
Mitogens,0.1928072
Steroids,0.1928072
Oral contraception,0.1928072
Aminoglutethimide,0.0419580
Thiotepa,0.1928072
vorozole,0.1928072
Adrenalectomy,0.1928072
Dehydroepiandrosterone Sulfate,0.1928072
Castration,0.1928072
Alendronate,0.1928072
Ftorafur,0.1928072
Serpins,0.1928072
Free thyroxin,0.1928072
Prednisone,0.1928072
Calcitonin,0.1928072
CAP combination,0.0419580
Etiocholanolone,0.1928072
alpha 1-Antitrypsin,0.1928072
Amsacrine,0.1928072
oxaliplatin,0.1928072
Alternative Therapies,0.1928072
Androstenedione,0.1928072
Sterically Stabilized Liposome,0.0419580
Dietary Modification,0.1928072
Idarubicin,0.1928072
Vitamin E,0.1928072
vinorelbine,0.1928072
pemetrexed,0.1928072
Isoflavones,0.1928072
Iodine-131,0.1928072
Goserelin,0.0419580
RC 160,0.0419580
Somatomedins,0.1928072
Histone Deacetylase Inhibitor,0.1928072
Frame,0.1928072
gusperimus,0.0419580
Urokinase|PLAU|PRAP1,0.1928072
Hemibody Irradiation,0.0419580
Gossypol,0.0419580
gemcitabine,0.0419580
"Oncologic procedure, NOS",0.1928072
Paclitaxel,0.0379620
camptothecin-11,0.0419580
anthrapyrazole,0.1928072
Triiodothyronine,0.1928072
Pericardiocentesis,0.1928072
triphenylethylene,0.1928072
Thiobarbituric Acid Reactive Substances,0.0379620
Peptichemio,0.1928072
OK-432,0.1928072
Oxidants,0.1928072
Melphalan,0.1928072
Interferon-beta,0.0419580
Ibuprofen,0.1928072
docetaxel,0.0109890
Urokinase|PLG,0.1928072
Treatment Protocols,0.0109890
Beta Carotene,0.1928072
Futraful,0.1928072
Stimulator,0.1928072
Interferon-alpha,0.0419580
Toremifene,0.0099900
Ovarian ablation,0.0099900
Imidazole,0.0419580
Estrogen Antagonists,0.0379620
CEF regimen,0.1928072
Antioxidants,0.1928072
"Antibodies, Bispecific",0.0419580
ukrain,0.1928072
Melphalan,0.0419580
TRYPSIN,0.0000000
Reinfusion,0.1928072
azetepa,0.1928072
capecitabine,0.0379620
Analog,0.0379620
2-cyclopentyl-5-(5-isoquinolylsulfonyl)-6-nitro-1H-benzo(D)imidazole,0.1928072
Computer Aided Detection Systems,0.1928072
Blood Component Removal,0.0099900
Scalp cooling,0.1928072
LU 103793|BCAM,0.0419580
Xeloda,0.0419580
Continuous infusion,0.1928072
Sterically Stabilized Liposome,0.1928072
Hepatectomy,0.0419580
fulvestrant,0.1928072
Intra-Arterial Infusions,0.1928072
vinorelbine,0.0109890
miltefosine,0.1928072
ZD1839,0.1928072
doxifluridine,0.1928072
exemestane,0.0419580
Irrigation,0.1928072
"Antibodies, Bispecific",0.1928072
Androgens,0.1928072
Estrogenic,0.1928072
Doxil,0.0419580
intradermal injection,0.1928072
Diphosphonates,0.0419580
Ibandronate,0.1928072
gefitinib,0.1928072
Gonadal Steroid Hormones,0.1928072
Urokinase,0.1928072
Pharmacological Treatment,0.1928072
Abraxane,0.0419580
"Hip Replacement, Total",0.0419580
Treatment Guidelines,0.1928072
butein,0.1928072
Taxotere,0.0419580
Carotenoids,0.1928072
cabergoline,0.0419580
667 coumate,0.1928072
Histone Deacetylase,0.1928072
Methylene blue,0.1928072
Phytate,0.1928072
Paclitaxel,0.0109890
Mitogen-Activated Protein Kinase Inhibitor,0.1928072
Epothilones,0.1928072
Anti-Anxiety Agents,0.0419580
Leptin|LEP,0.1928072
arsenic trioxide,0.1928072
Psychosocial care,0.1928072
breast cancer prevention,0.1928072
Tretinoin,0.1928072
Estrogen Receptor Modulators,0.1928072
Molecular Target,0.0419580
Automation Systems,0.1928072
Sitosterol,0.1928072
letrozole,0.0419580
Tumor Antigens,0.1928072
Alternative medicine preparation,0.1928072
Protein-tyrosine kinase inhibitor,0.0419580
Pituitary Hormones,0.1928072
Erythropoietin|EPO,0.0419580
Goserelin,0.1928072
Sulfhydryl Compounds,0.1928072
"Exercise, Aerobic",0.1928072
ixabepilone,0.1928072
nimesulide,0.1928072
Proteasome inhibitor,0.1928072
Reflexology,0.1928072
FAVOR,0.1928072
Thrombin,0.1928072
Hormones,0.0099900
Centchroman,0.1928072
Contraceptive methods,0.1928072
Adrenergic Antagonists,0.1928072
Glycol,0.1928072
Chondroitin Sulfates,0.1928072
Epothilones,0.0419580
Epidermal growth factor receptor inhibitor,0.1928072
Antiemetics,0.1928072
Tissue Expanders,0.1928072
Cannabinoids,0.1928072
"2,3-bis(3'-hydroxybenzyl)butyrolactone",0.1928072
Melatonin,0.0419580
tetramethylpyrazine,0.1928072
phenethyl isothiocyanate,0.1928072
Pain management,0.0419580
Gold,0.1928072
Heparin,0.0419580
cetrorelix,0.1928072
oxaliplatin,0.0419580
scriptaid,0.1928072
protoporphyrin IX,0.1928072
Microscope,0.1928072
Vitamin D,0.1928072
fulvestrant,0.0419580
Avastin,0.1928072
methylselenic acid,0.1928072
Cordycepin,0.1928072
Superoxide Dismutase,0.1928072
Relate,0.1928072
dihydroxyacetone sulfate,0.1928072
treatment method,0.0419580
Recombinant Erythropoietin|EREG|ESR1,0.1928072
sorafenib,0.1928072
sorafenib,0.0419580
duloxetine,0.1928072
Innovative Therapies,0.0419580
curdione,0.1928072
autohypnosis,0.1928072
Analog,0.1928072
gemcitabine,0.0379620
PD 0332991,0.1928072
resistin|RETN,0.1928072
Polymers,0.1928072
venlafaxine,0.1928072
dehydroepiandrosterone,0.1928072
ERBB2 gene|ERBB2,0.0419580
pristimerin,0.1928072
polyetheretherketone,0.1928072
Paraffin,0.1928072
Environmental Estrogen,0.1928072
pegfilgrastim,0.1928072
Polysaccharides,0.1928072
sphingosine 1-phosphate,0.0419580
Insulin|INS,0.1928072
Anthracycline Antibiotics,0.1928072
lobaplatin,0.1928072
suberoylanilide hydroxamic acid,0.1928072
Recombinant Transforming Growth Factor-Beta 1,0.1928072
Hydrocortisone,0.1928072
baicalein,0.1928072
Compete,0.1928072
lenograstim,0.1928072
Glucose,0.1928072
Dental Implants,0.1928072
Ivermectin,0.1928072
osthol,0.0419580
Carglumic acid,0.1928072
RAD 001,0.1928072
cancer rehabilitation,0.1928072
Prodrugs,0.0419580
Digoxin,0.1928072
tipifarnib,0.0419580
Caloric Restriction,0.1928072
Sensors,0.1928072
Fertility care,0.1928072
Erianin,0.1928072
Lactate,0.1928072
Hyaluronic Acid,0.0419580
Drug Combinations,0.1928072
Spiritual Therapies,0.1928072
fraxetin,0.1928072
gambogic acid,0.1928072
Therapeutic agent (substance),0.0419580
Clozapine,0.1928072
Thyroid Hormones,0.1928072
Chitosan,0.1928072
oridonin,0.1928072
human leukocyte interferon|IFNA1,0.1928072
perfluoropentane,0.1928072
Mammaplasty,0.0109890
heme 1,0.1928072
Physical restraint equipment,0.1928072
Breast neoplasm screening,0.1928072
Preservative free ingredient,0.1928072
beta-lapachone,0.1928072
Femara,0.1928072
Oncolytic Virotherapy,0.1928072
Benzodiazepines,0.1928072
arzoxifene,0.1928072
ferrocene,0.1928072
Emotional support,0.1928072
Detection,0.0419580
Saline,0.0419580
catechol,0.1928072
Epidermal growth factor receptor inhibitor,0.0419580
peer intervention,0.0419580
Tocotrienols,0.0419580
puerarin,0.1928072
Ibandronate,0.0419580
Benzimidazoles,0.1928072
Estriol,0.1928072
ORALIT,0.1928072
"Linoleic Acids, Conjugated",0.1928072
Fluorodeoxyglucose F18,0.1928072
Navelbine,0.1928072
reboxetine,0.1928072
Enzymes,0.1928072
Vitamins,0.1928072
Mammaplasty,0.0079920
Melphalan,0.0379620
cancer care,0.1928072
Gonadorelin|GNRH1,0.1928072
Tegafur,0.0419580
Leucovorin,0.1928072
Vinca Alkaloids,0.0419580
Termination of pregnancy,0.1928072
letrozole 2.5 MG,0.1928072
Repositioning,0.1928072
rituximab,0.0419580
VP-16,0.0419580
ibandronic acid,0.1928072
Prophylactic treatment,0.0419580
OGX-011,0.0419580
erlotinib,0.1928072
5-aza-2'-deoxycytidine,0.1928072
mesylate,0.1928072
"Rehabilitation, physical",0.1928072
Microbubbles,0.1928072
Bombesin Antagonist,0.1928072
Sponges,0.1928072
Inosine,0.1928072
Induction of neuromuscular blockade,0.1928072
